dataset,config,n_records,n_valid,sensitivity,specificity,fn,fp,decision_auto_rate,tier_auto_rate,human_review_rate,auto_include_rate,auto_exclude_rate,ranking_wss95_ecs,ranking_wss95_p_include,ranking_wss95_final_score,status,issues
CLEF_CD004414,a11_rule_exclude,336,336,1.0,0.5623100303951368,0,144,0.6130952380952381,0.6130952380952381,0.3869047619047619,0.0625,0.5505952380952381,0.7595238095238095,0.17619047619047615,0.17619047619047615,ok,
CLEF_CD004414,a13b_coverage_rule,336,336,1.0,0.601823708206687,0,131,0.6517857142857143,0.6517857142857143,0.3482142857142857,0.0625,0.5892857142857143,0.7595238095238095,0.17321428571428568,0.17321428571428568,ok,
CLEF_CD004414,a14c_difficulty_floor_100,336,336,1.0,0.601823708206687,0,131,0.6517857142857143,0.6517857142857143,0.3482142857142857,0.0625,0.5892857142857143,0.7595238095238095,0.17321428571428568,0.17321428571428568,ok,
CLEF_CD004414,a9,336,336,0.8571428571428571,0.17933130699088146,1,270,0.25297619047619047,0.25297619047619047,0.7470238095238095,0.0744047619047619,0.17857142857142858,0.7595238095238095,0.6434523809523809,0.6434523809523809,ok,
CLEF_CD006468,a1,3874,3874,1.0,0.9326773692387365,0,260,0.9346928239545689,0.9899328859060402,0.06530717604543108,0.00490449148167269,0.9297883324728963,0.882627774909654,,0.9414816726897264,ok,
CLEF_CD006468,a11_rule_exclude,3874,3874,1.0,0.021491455204557225,0,3779,0.032266391326794014,0.032266391326794014,0.967733608673206,0.010841507485802787,0.021424883840991223,,,-0.04612803304078476,ok,
CLEF_CD006468,a13b_coverage_rule,3874,3874,1.0,0.024857586742620404,0,3766,0.036654620547238,0.036654620547238,0.963345379452762,0.011874032008260196,0.0247805885389778,,,-0.04328859060402689,ok,
CLEF_CD006468,a14c_difficulty_floor_100,3874,3874,1.0,0.024857586742620404,0,3766,0.036654620547238,0.036654620547238,0.963345379452762,0.011874032008260196,0.0247805885389778,,,-0.04328859060402689,ok,
CLEF_CD006468,a9,3874,3874,0.8333333333333334,0.3588814085965821,2,2476,0.37687145069695405,0.37687145069695405,0.623128549303046,0.01858544140423335,0.3582860092927207,,,0.44096541042849763,ok,
CLEF_CD007867,a1,943,943,1.0,0.9197002141327623,0,75,0.9331919406150583,0.9883351007423118,0.06680805938494168,0.022269353128313893,0.9109225874867445,0.8725874867444326,,0.9213679745493106,ok,
CLEF_CD007867,a11_rule_exclude,943,943,1.0,0.0728051391862955,0,866,0.11452810180275716,0.11452810180275716,0.8854718981972428,0.042417815482502653,0.07211028632025451,,,0.9001590668080593,ok,
CLEF_CD007867,a13b_coverage_rule,943,943,1.0,0.11563169164882227,0,826,0.15588547189819724,0.15588547189819724,0.8441145281018028,0.041357370095440084,0.11452810180275716,,,0.8916755037115588,ok,
