file,dataset,config,n_records,n_valid,n_errors,n_skipped,old_metrics_schema_version,new_metrics_schema_version,old_auto_rate,new_decision_auto_rate,tier_auto_rate,delta_auto_rate,human_review_rate,auto_include_rate,auto_exclude_rate,sensitivity,specificity,tp,fn,tn,fp,ranking_wss95_ecs,ranking_wss95_p_include,ranking_wss95_final_score,result_rows_sha256,status,issues
/Users/hongchaokun/Documents/PhD/MetaScreener/experiments/results/CLEF_CD012164/solo_qwen3.json,CLEF_CD012164,solo_qwen3,61,61,0,0,1,2,1.0,1.0,1.0,0.0,0.0,0.03278688524590164,0.9672131147540983,0.3333333333333333,0.9827586206896551,1,2,57,1,-0.017213114754098403,,0.4745901639344262,f05eb4c201744d6276df48bcc7322f5ef20ac347dcbae60e0fb48c0ca7fda2a6,ok,
/Users/hongchaokun/Documents/PhD/MetaScreener/experiments/results/CLEF_CD012342/a0.json,CLEF_CD012342,a0,2353,2353,0,0,1,2,1.0,1.0,1.0,0.0,0.0,0.0,1.0,,1.0,0,0,2353,0,,,,0a911e821102df82874a2932afb78d66ef7fed5e16315554669e5ab2d22aeac9,ok,
/Users/hongchaokun/Documents/PhD/MetaScreener/experiments/results/CLEF_CD012342/a1.json,CLEF_CD012342,a1,2353,2353,0,0,1,2,0.985550361240969,0.985550361240969,0.9995750106247344,0.0,0.014449638759031025,0.0,0.985550361240969,,0.985550361240969,0,0,2319,34,,,,f67ba47c61cf5c2e27bfdddb6ea66477e2a844b2a2e1610d412e1b73bcd2ff8c,ok,
/Users/hongchaokun/Documents/PhD/MetaScreener/experiments/results/CLEF_CD012342/a10_fixed_margin.json,CLEF_CD012342,a10_fixed_margin,2353,2353,0,0,1,2,0.20186995325116872,0.20186995325116872,0.20186995325116872,0.0,0.7981300467488313,0.003824904377390565,0.19804504887377816,,0.19804504887377816,0,0,466,1887,,,,ddd79c191da83b4536fd5e05926d92e905ece43bd8be399c91efaa6165e99dda,ok,
/Users/hongchaokun/Documents/PhD/MetaScreener/experiments/results/CLEF_CD012342/a11_rule_exclude.json,CLEF_CD012342,a11_rule_exclude,2353,2353,0,0,1,2,0.3238419039524012,0.3238419039524012,0.3238419039524012,0.0,0.6761580960475988,0.0,0.3238419039524012,,0.3238419039524012,0,0,762,1591,,,,ee64c7a5bf0452fe0544613b155660fa67fbff951edc4da927eccc030314d61b,ok,
/Users/hongchaokun/Documents/PhD/MetaScreener/experiments/results/CLEF_CD012342/a13b_coverage_rule.json,CLEF_CD012342,a13b_coverage_rule,2353,2353,0,0,1,2,0.3748406289842754,0.3748406289842754,0.3748406289842754,0.0,0.6251593710157246,0.0,0.3748406289842754,,0.3748406289842754,0,0,882,1471,,,,8d5ae770c108ca0c2c6ed8945137b567e32c552499f45831f91123316bff40d1,ok,
/Users/hongchaokun/Documents/PhD/MetaScreener/experiments/results/CLEF_CD012342/a14a_difficulty_floor_060.json,CLEF_CD012342,a14a_difficulty_floor_060,2353,2353,0,0,1,2,0.3748406289842754,0.3748406289842754,0.3748406289842754,0.0,0.6251593710157246,0.0,0.3748406289842754,,0.3748406289842754,0,0,882,1471,,,,8d5ae770c108ca0c2c6ed8945137b567e32c552499f45831f91123316bff40d1,ok,
/Users/hongchaokun/Documents/PhD/MetaScreener/experiments/results/CLEF_CD012342/a14b_difficulty_floor_080.json,CLEF_CD012342,a14b_difficulty_floor_080,2353,2353,0,0,1,2,0.3748406289842754,0.3748406289842754,0.3748406289842754,0.0,0.6251593710157246,0.0,0.3748406289842754,,0.3748406289842754,0,0,882,1471,,,,8d5ae770c108ca0c2c6ed8945137b567e32c552499f45831f91123316bff40d1,ok,
/Users/hongchaokun/Documents/PhD/MetaScreener/experiments/results/CLEF_CD012342/a14c_difficulty_floor_100.json,CLEF_CD012342,a14c_difficulty_floor_100,2353,2353,0,0,1,2,0.3748406289842754,0.3748406289842754,0.3748406289842754,0.0,0.6251593710157246,0.0,0.3748406289842754,,0.3748406289842754,0,0,882,1471,,,,8d5ae770c108ca0c2c6ed8945137b567e32c552499f45831f91123316bff40d1,ok,
/Users/hongchaokun/Documents/PhD/MetaScreener/experiments/results/CLEF_CD012342/a2.json,CLEF_CD012342,a2,2353,2353,0,0,1,2,0.985550361240969,0.985550361240969,0.9995750106247344,0.0,0.014449638759031025,0.0,0.985550361240969,,0.985550361240969,0,0,2319,34,,,,2fd4c94608c9763e02686e6da48fbe2bb680be5745f823695199f8fcbfbf9120,ok,
/Users/hongchaokun/Documents/PhD/MetaScreener/experiments/results/CLEF_CD012342/a3.json,CLEF_CD012342,a3,2353,2353,0,0,1,2,0.48448788780280494,0.48448788780280494,0.48448788780280494,0.0,0.5155121121971951,0.00042498937526561835,0.4840628984275393,,0.4840628984275393,0,0,1139,1214,,,,978ecf4b4f8bc5f38c8b502f7275c67d458ff7a87ff5301a69020743f7adb699,ok,
/Users/hongchaokun/Documents/PhD/MetaScreener/experiments/results/CLEF_CD012342/a4.json,CLEF_CD012342,a4,2353,2353,0,0,1,2,0.22481937951551212,0.22481937951551212,0.22481937951551212,0.0,0.7751806204844879,0.00042498937526561835,0.22439439014024648,,0.22439439014024648,0,0,528,1825,,,,ef81bc8ee6b9bafc48bfbedf8b861d74ea9a101e2e094be458685dfbe544c3c4,ok,
/Users/hongchaokun/Documents/PhD/MetaScreener/experiments/results/CLEF_CD012342/a5.json,CLEF_CD012342,a5,2353,2353,0,0,1,2,0.20271993200169997,0.20271993200169997,0.20271993200169997,0.0,0.7972800679983001,0.008499787505312367,0.19422014449638758,,0.19422014449638758,0,0,457,1896,,,,48724e5044385da6de87dce70593e2066953fdf4d6f89b769ef42aa1d4b7b834,ok,
/Users/hongchaokun/Documents/PhD/MetaScreener/experiments/results/CLEF_CD012342/a6.json,CLEF_CD012342,a6,2353,2353,0,0,1,2,0.20186995325116872,0.20186995325116872,0.20186995325116872,0.0,0.7981300467488313,0.003824904377390565,0.19804504887377816,,0.19804504887377816,0,0,466,1887,,,,ecd6f04c4e281f3690235ca0e4f39ddf812581cabeb0a97958ed7146804bb5ea,ok,
/Users/hongchaokun/Documents/PhD/MetaScreener/experiments/results/CLEF_CD012342/a7.json,CLEF_CD012342,a7,2353,2353,0,0,1,2,0.20186995325116872,0.20186995325116872,0.20186995325116872,0.0,0.7981300467488313,0.003824904377390565,0.19804504887377816,,0.19804504887377816,0,0,466,1887,,,,ecd6f04c4e281f3690235ca0e4f39ddf812581cabeb0a97958ed7146804bb5ea,ok,
/Users/hongchaokun/Documents/PhD/MetaScreener/experiments/results/CLEF_CD012342/a8.json,CLEF_CD012342,a8,2353,2353,0,0,1,2,0.20186995325116872,0.20186995325116872,0.20186995325116872,0.0,0.7981300467488313,0.003824904377390565,0.19804504887377816,,0.19804504887377816,0,0,466,1887,,,,ecd6f04c4e281f3690235ca0e4f39ddf812581cabeb0a97958ed7146804bb5ea,ok,
/Users/hongchaokun/Documents/PhD/MetaScreener/experiments/results/CLEF_CD012342/a9.json,CLEF_CD012342,a9,2353,2353,0,0,1,2,0.20186995325116872,0.20186995325116872,0.20186995325116872,0.0,0.7981300467488313,0.003824904377390565,0.19804504887377816,,0.19804504887377816,0,0,466,1887,,,,ddd79c191da83b4536fd5e05926d92e905ece43bd8be399c91efaa6165e99dda,ok,
/Users/hongchaokun/Documents/PhD/MetaScreener/experiments/results/CLEF_CD012342/a9_no_sprt.json,CLEF_CD012342,a9_no_sprt,2353,2353,0,0,1,2,0.2265193370165746,0.2265193370165746,0.2265193370165746,0.0,0.7734806629834254,0.008924776880577986,0.2175945601359966,,0.2175945601359966,0,0,512,1841,,,,5dae27e5b3c3d455b86a6b21f4cd4854de4a97a088eada2a495694477d850ef1,ok,
/Users/hongchaokun/Documents/PhD/MetaScreener/experiments/results/CLEF_CD012342/solo_deepseek-v3.json,CLEF_CD012342,solo_deepseek-v3,2353,2353,0,0,1,2,1.0,1.0,1.0,0.0,0.0,0.0,1.0,,1.0,0,0,2353,0,,,,0a911e821102df82874a2932afb78d66ef7fed5e16315554669e5ab2d22aeac9,ok,
/Users/hongchaokun/Documents/PhD/MetaScreener/experiments/results/CLEF_CD012342/solo_kimi-k2.json,CLEF_CD012342,solo_kimi-k2,2353,2353,0,0,1,2,1.0,1.0,1.0,0.0,0.0,0.0,1.0,,1.0,0,0,2353,0,,,,3e2208af5fa5084235e4ad52bb992e0ab96c08b7e38d74a46ed0687a7faf6173,ok,
/Users/hongchaokun/Documents/PhD/MetaScreener/experiments/results/CLEF_CD012342/solo_llama4-maverick.json,CLEF_CD012342,solo_llama4-maverick,2353,2353,0,0,1,2,1.0,1.0,1.0,0.0,0.0,0.0008499787505312367,0.9991500212494687,,0.9991500212494687,0,0,2351,2,,,,1d7639cfbc33e061f9d06f087125ce82a0f3e36bf3c5463e1f6c661062ceb6c8,ok,
/Users/hongchaokun/Documents/PhD/MetaScreener/experiments/results/CLEF_CD012342/solo_qwen3.json,CLEF_CD012342,solo_qwen3,2353,2353,0,0,1,2,1.0,1.0,1.0,0.0,0.0,0.008499787505312367,0.9915002124946877,,0.9915002124946877,0,0,2333,20,,,,3576494a975b8db3f3b94095adee9090ad8bdecc2131858cd9bf022ea04ea4af,ok,
/Users/hongchaokun/Documents/PhD/MetaScreener/experiments/results/CLEF_CD012455/a0.json,CLEF_CD012455,a0,1593,1593,0,0,1,2,1.0,1.0,1.0,0.0,0.0,0.0012554927809165098,0.9987445072190835,0.2,0.9993702770780857,1,4,1587,1,0.1289077212806026,,0.8483050847457627,16330738aa3204ceffbc27285c28f09c7955a8580577fa436c549e1082b3cbe4,ok,
/Users/hongchaokun/Documents/PhD/MetaScreener/experiments/results/CLEF_CD012455/a1.json,CLEF_CD012455,a1,1593,1593,0,0,1,2,0.9956057752667922,0.9956057752667922,0.9993722536095417,0.0,0.004394224733207784,0.0018832391713747645,0.9937225360954175,0.6,0.9955919395465995,3,2,1581,7,0.9405838041431261,,0.9437225360954175,edccba2998fddf03397e113bfce1d93ff6a83e4e8b4c695287f7091898239297,ok,
/Users/hongchaokun/Documents/PhD/MetaScreener/experiments/results/CLEF_CD012455/a10_fixed_margin.json,CLEF_CD012455,a10_fixed_margin,1593,1593,0,0,1,2,0.22096672944130571,0.22096672944130571,0.22096672944130571,0.0,0.7790332705586943,0.0018832391713747645,0.21908349026993096,0.4,0.21788413098236775,2,3,346,1242,,,0.32288135593220335,1495333dc17de22fc2a17aa0f2206584a61bab40d6a9ec0219e3d7c2a92c5c74,ok,
/Users/hongchaokun/Documents/PhD/MetaScreener/experiments/results/CLEF_CD012455/a11_rule_exclude.json,CLEF_CD012455,a11_rule_exclude,1593,1593,0,0,1,2,0.08223477715003139,0.08223477715003139,0.08223477715003139,0.0,0.9177652228499686,0.0025109855618330196,0.07972379158819837,1.0,0.07997481108312343,5,0,127,1461,,,-0.03305084745762717,7930d67690890c1199fda3a30fb750a5051d8348ed76bcb50036c2a0a3883bc1,ok,
/Users/hongchaokun/Documents/PhD/MetaScreener/experiments/results/CLEF_CD012455/a13b_coverage_rule.json,CLEF_CD012455,a13b_coverage_rule,1593,1593,0,0,1,2,0.08537350910232266,0.08537350910232266,0.08537350910232266,0.0,0.9146264908976773,0.0025109855618330196,0.08286252354048965,1.0,0.08312342569269521,5,0,132,1456,,,-0.0311676082862524,34bb2cbf22fad07bcffa08c8557a778acc853831f65a1cf791dab87bcbc2264f,ok,
/Users/hongchaokun/Documents/PhD/MetaScreener/experiments/results/CLEF_CD012455/a14a_difficulty_floor_060.json,CLEF_CD012455,a14a_difficulty_floor_060,1593,1593,0,0,1,2,0.08537350910232266,0.08537350910232266,0.08537350910232266,0.0,0.9146264908976773,0.0025109855618330196,0.08286252354048965,1.0,0.08312342569269521,5,0,132,1456,,,-0.0311676082862524,34bb2cbf22fad07bcffa08c8557a778acc853831f65a1cf791dab87bcbc2264f,ok,
/Users/hongchaokun/Documents/PhD/MetaScreener/experiments/results/CLEF_CD012455/a14b_difficulty_floor_080.json,CLEF_CD012455,a14b_difficulty_floor_080,1593,1593,0,0,1,2,0.08537350910232266,0.08537350910232266,0.08537350910232266,0.0,0.9146264908976773,0.0025109855618330196,0.08286252354048965,1.0,0.08312342569269521,5,0,132,1456,,,-0.0311676082862524,34bb2cbf22fad07bcffa08c8557a778acc853831f65a1cf791dab87bcbc2264f,ok,
/Users/hongchaokun/Documents/PhD/MetaScreener/experiments/results/CLEF_CD012455/a14c_difficulty_floor_100.json,CLEF_CD012455,a14c_difficulty_floor_100,1593,1593,0,0,1,2,0.08537350910232266,0.08537350910232266,0.08537350910232266,0.0,0.9146264908976773,0.0025109855618330196,0.08286252354048965,1.0,0.08312342569269521,5,0,132,1456,,,-0.0311676082862524,34bb2cbf22fad07bcffa08c8557a778acc853831f65a1cf791dab87bcbc2264f,ok,
/Users/hongchaokun/Documents/PhD/MetaScreener/experiments/results/CLEF_CD012455/a2.json,CLEF_CD012455,a2,1593,1593,0,0,1,2,0.9943502824858758,0.9943502824858758,0.9981167608286252,0.0,0.005649717514124294,0.0006277463904582549,0.9937225360954175,0.6,0.9955919395465995,3,2,1581,7,,,0.32099811676082857,e4f300066e3a89f60fdb716345bfa78153a1e7268599a787eb1fa675886f8c93,ok,
/Users/hongchaokun/Documents/PhD/MetaScreener/experiments/results/CLEF_CD012455/a3.json,CLEF_CD012455,a3,1593,1593,0,0,1,2,0.7263025737602009,0.7263025737602009,0.7263025737602009,0.0,0.27369742623979915,0.0025109855618330196,0.7237915881983679,0.6,0.7248110831234257,3,2,1151,437,,,0.32099811676082857,dbcd70f47b0f73d3ef836f36052a598473b4c3e5dc29add37a6fef414b7d713f,ok,
/Users/hongchaokun/Documents/PhD/MetaScreener/experiments/results/CLEF_CD012455/a4.json,CLEF_CD012455,a4,1593,1593,0,0,1,2,0.2768361581920904,0.2768361581920904,0.2768361581920904,0.0,0.7231638418079096,0.0025109855618330196,0.27432517263025735,0.6,0.2739294710327456,3,2,435,1153,,,0.32099811676082857,1dbc8f8b814f2dc9e9358f5b830fa30e91ede7c6b46573c44ec96e9daeb89c78,ok,
/Users/hongchaokun/Documents/PhD/MetaScreener/experiments/results/CLEF_CD012455/a5.json,CLEF_CD012455,a5,1593,1593,0,0,1,2,0.22096672944130571,0.22096672944130571,0.22096672944130571,0.0,0.7790332705586943,0.003766478342749529,0.21720025109855617,0.6,0.21662468513853905,3,2,344,1244,,,0.3222536095417451,f9878fd808bec80e56e3909b0282ad6da8d8d407e3d83ee2fcf1f9cdae950ddc,ok,
/Users/hongchaokun/Documents/PhD/MetaScreener/experiments/results/CLEF_CD012455/a6.json,CLEF_CD012455,a6,1593,1593,0,0,1,2,0.22096672944130571,0.22096672944130571,0.22096672944130571,0.0,0.7790332705586943,0.0018832391713747645,0.21908349026993096,0.4,0.21788413098236775,2,3,346,1242,,,0.32288135593220335,e66bec146314ec2128f07cd0cbb9a751a18dbacf242a5613dd8205e07e6b2d26,ok,
/Users/hongchaokun/Documents/PhD/MetaScreener/experiments/results/CLEF_CD012455/a7.json,CLEF_CD012455,a7,1593,1593,0,0,1,2,0.22096672944130571,0.22096672944130571,0.22096672944130571,0.0,0.7790332705586943,0.0018832391713747645,0.21908349026993096,0.4,0.21788413098236775,2,3,346,1242,,,0.32288135593220335,e66bec146314ec2128f07cd0cbb9a751a18dbacf242a5613dd8205e07e6b2d26,ok,
/Users/hongchaokun/Documents/PhD/MetaScreener/experiments/results/CLEF_CD012455/a8.json,CLEF_CD012455,a8,1593,1593,0,0,1,2,0.22096672944130571,0.22096672944130571,0.22096672944130571,0.0,0.7790332705586943,0.0018832391713747645,0.21908349026993096,0.4,0.21788413098236775,2,3,346,1242,,,0.32288135593220335,e66bec146314ec2128f07cd0cbb9a751a18dbacf242a5613dd8205e07e6b2d26,ok,
/Users/hongchaokun/Documents/PhD/MetaScreener/experiments/results/CLEF_CD012455/a9.json,CLEF_CD012455,a9,1593,1593,0,0,1,2,0.22096672944130571,0.22096672944130571,0.22096672944130571,0.0,0.7790332705586943,0.0018832391713747645,0.21908349026993096,0.4,0.21788413098236775,2,3,346,1242,,,0.32288135593220335,1495333dc17de22fc2a17aa0f2206584a61bab40d6a9ec0219e3d7c2a92c5c74,ok,
/Users/hongchaokun/Documents/PhD/MetaScreener/experiments/results/CLEF_CD012455/a9_no_sprt.json,CLEF_CD012455,a9_no_sprt,1593,1593,0,0,1,2,0.2768361581920904,0.2768361581920904,0.2768361581920904,0.0,0.7231638418079096,0.004394224733207784,0.2724419334588826,0.6,0.27204030226700254,3,2,432,1156,,,0.022818581293157517,c240c94b0d9ad54548b06c7e8f0b158cd568e6b487bcb8be36626148b5bdfaf3,ok,
/Users/hongchaokun/Documents/PhD/MetaScreener/experiments/results/CLEF_CD012455/solo_deepseek-v3.json,CLEF_CD012455,solo_deepseek-v3,1593,1593,0,0,1,2,1.0,1.0,1.0,0.0,0.0,0.0012554927809165098,0.9987445072190835,0.2,0.9993702770780857,1,4,1587,1,0.1289077212806026,,0.8483050847457627,16330738aa3204ceffbc27285c28f09c7955a8580577fa436c549e1082b3cbe4,ok,
/Users/hongchaokun/Documents/PhD/MetaScreener/experiments/results/CLEF_CD012455/solo_kimi-k2.json,CLEF_CD012455,solo_kimi-k2,1593,1593,0,0,1,2,0.9993722536095417,0.9993722536095417,1.0,0.0,0.0006277463904582549,0.0025109855618330196,0.9968612680477087,0.4,0.9981108312342569,2,3,1585,3,0.12827997489014434,,0.9173571876961707,d1761e4ed7aad1531c75888ecdaf6b38146bcb1b403e2dfc64a63e24812ca30a,ok,
/Users/hongchaokun/Documents/PhD/MetaScreener/experiments/results/CLEF_CD012455/solo_llama4-maverick.json,CLEF_CD012455,solo_llama4-maverick,1593,1593,0,0,1,2,1.0,1.0,1.0,0.0,0.0,0.0025109855618330196,0.997489014438167,0.6,0.9993702770780857,3,2,1587,1,0.1289077212806026,,0.9449780288763339,9d98b4a5a3d8f659c03f4cddb8cd479f78e3d56fbc261296dd049db2ed40eecd,ok,
/Users/hongchaokun/Documents/PhD/MetaScreener/experiments/results/CLEF_CD012455/solo_qwen3.json,CLEF_CD012455,solo_qwen3,1593,1593,0,0,1,2,1.0,1.0,1.0,0.0,0.0,0.003138731952291274,0.9968612680477087,0.6,0.9987405541561712,3,2,1586,2,0.1289077212806026,,0.7666980539861895,4ca4c154267afff0dd45c9169ed85dc5b9621c78ea8abcc8373943c2412370f4,ok,
/Users/hongchaokun/Documents/PhD/MetaScreener/experiments/results/CLEF_CD012551/a0.json,CLEF_CD012551,a0,591,591,0,0,1,2,1.0,1.0,1.0,0.0,0.0,0.050761421319796954,0.949238578680203,0.6206896551724138,0.9786476868327402,18,11,550,12,0.1564297800338409,,0.39162436548223345,97666713f1dbcfb59f4186869753a7a6d79e7122010e431b6f1ffb98d8d830e3,ok,
/Users/hongchaokun/Documents/PhD/MetaScreener/experiments/results/CLEF_CD012551/a1.json,CLEF_CD012551,a1,591,591,0,0,1,2,0.937394247038917,0.937394247038917,0.9898477157360406,0.0,0.06260575296108291,0.050761421319796954,0.8866328257191202,0.7931034482758621,0.9217081850533808,23,6,518,44,0.7807952622673434,,0.7621827411167512,b7bc98beac3a871685d272245a1139ea16cd2cf4e3010c5e3d53e5c369a81538,ok,
/Users/hongchaokun/Documents/PhD/MetaScreener/experiments/results/CLEF_CD012551/a10_fixed_margin.json,CLEF_CD012551,a10_fixed_margin,591,591,0,0,1,2,0.17597292724196278,0.17597292724196278,0.17597292724196278,0.0,0.8240270727580372,0.077834179357022,0.09813874788494077,0.9310344827586207,0.099644128113879,27,2,56,506,,,0.093824027072758,06c6795a13684bbd8e71601343c6bc35c56adfe42a1df208929c45bedebc82f7,ok,
/Users/hongchaokun/Documents/PhD/MetaScreener/experiments/results/CLEF_CD012551/a11_rule_exclude.json,CLEF_CD012551,a11_rule_exclude,591,591,0,0,1,2,0.14382402707275804,0.14382402707275804,0.14382402707275804,0.0,0.856175972927242,0.12859560067681894,0.015228426395939087,1.0,0.01601423487544484,29,0,9,553,,,-0.016159052453468742,c8bff08ec7c784a6a3a190d5b233849b80a3705cd2b5894c4c48f52a6ee0025d,ok,
/Users/hongchaokun/Documents/PhD/MetaScreener/experiments/results/CLEF_CD012551/a13b_coverage_rule.json,CLEF_CD012551,a13b_coverage_rule,591,591,0,0,1,2,0.12859560067681894,0.12859560067681894,0.12859560067681894,0.0,0.871404399323181,0.10998307952622674,0.018612521150592216,1.0,0.019572953736654804,29,0,11,551,,,-0.014467005076142174,65db7cfd4de032d8dca76432ec66bf85c5520f13a40036ee4eb30ad4a0c9e375,ok,
/Users/hongchaokun/Documents/PhD/MetaScreener/experiments/results/CLEF_CD012551/a14a_difficulty_floor_060.json,CLEF_CD012551,a14a_difficulty_floor_060,591,591,0,0,1,2,0.12859560067681894,0.12859560067681894,0.12859560067681894,0.0,0.871404399323181,0.10998307952622674,0.018612521150592216,1.0,0.019572953736654804,29,0,11,551,,,-0.014467005076142174,65db7cfd4de032d8dca76432ec66bf85c5520f13a40036ee4eb30ad4a0c9e375,ok,
/Users/hongchaokun/Documents/PhD/MetaScreener/experiments/results/CLEF_CD012551/a14b_difficulty_floor_080.json,CLEF_CD012551,a14b_difficulty_floor_080,591,591,0,0,1,2,0.12859560067681894,0.12859560067681894,0.12859560067681894,0.0,0.871404399323181,0.10998307952622674,0.018612521150592216,1.0,0.019572953736654804,29,0,11,551,,,-0.014467005076142174,65db7cfd4de032d8dca76432ec66bf85c5520f13a40036ee4eb30ad4a0c9e375,ok,
/Users/hongchaokun/Documents/PhD/MetaScreener/experiments/results/CLEF_CD012551/a14c_difficulty_floor_100.json,CLEF_CD012551,a14c_difficulty_floor_100,591,591,0,0,1,2,0.12859560067681894,0.12859560067681894,0.12859560067681894,0.0,0.871404399323181,0.10998307952622674,0.018612521150592216,1.0,0.019572953736654804,29,0,11,551,,,-0.014467005076142174,65db7cfd4de032d8dca76432ec66bf85c5520f13a40036ee4eb30ad4a0c9e375,ok,
/Users/hongchaokun/Documents/PhD/MetaScreener/experiments/results/CLEF_CD012551/a2.json,CLEF_CD012551,a2,591,591,0,0,1,2,0.9289340101522843,0.9289340101522843,0.9813874788494078,0.0,0.07106598984771574,0.04230118443316413,0.8866328257191202,0.7931034482758621,0.9217081850533808,23,6,518,44,,,0.42038917089678507,0b3bb65bd2d5c03e7e737d4bc65539d204afb23c9ec04d4cdde69f8f78c01672,ok,
/Users/hongchaokun/Documents/PhD/MetaScreener/experiments/results/CLEF_CD012551/a3.json,CLEF_CD012551,a3,591,591,0,0,1,2,0.8798646362098139,0.8798646362098139,0.8798646362098139,0.0,0.12013536379018612,0.06091370558375635,0.8189509306260575,0.7931034482758621,0.8505338078291815,23,6,478,84,,,0.42038917089678507,97fc32c92c0d7570f774ed14038ecca8e47a876ecffc6e7410c0f89aa2c704f2,ok,
/Users/hongchaokun/Documents/PhD/MetaScreener/experiments/results/CLEF_CD012551/a4.json,CLEF_CD012551,a4,591,591,0,0,1,2,0.4873096446700508,0.4873096446700508,0.4873096446700508,0.0,0.5126903553299492,0.06091370558375635,0.4263959390862944,0.7931034482758621,0.4377224199288256,23,6,246,316,,,0.42038917089678507,30def7b823d7dc8579bfd539cb7818a200ebc6a1790ca794b3c54b97bd07432f,ok,
/Users/hongchaokun/Documents/PhD/MetaScreener/experiments/results/CLEF_CD012551/a5.json,CLEF_CD012551,a5,591,591,0,0,1,2,0.4653130287648054,0.4653130287648054,0.4653130287648054,0.0,0.5346869712351946,0.09137055837563451,0.3739424703891709,0.7931034482758621,0.38256227758007116,23,6,215,347,,,0.4271573604060913,b74dfa41009fd25a3bd0910750f6d915adf05c78e20161322b1de8d9bc50fe89,ok,
/Users/hongchaokun/Documents/PhD/MetaScreener/experiments/results/CLEF_CD012551/a6.json,CLEF_CD012551,a6,591,591,0,0,1,2,0.6785109983079526,0.6785109983079526,0.6785109983079526,0.0,0.32148900169204736,0.4433164128595601,0.23519458544839256,0.6896551724137931,0.2313167259786477,20,9,130,432,,,0.22072758037225038,cd054058f50ee127eb18c1c2e3e77e6d9d3bfcc706885c583ea6bc99ce9ba4d0,ok,
/Users/hongchaokun/Documents/PhD/MetaScreener/experiments/results/CLEF_CD012551/a7.json,CLEF_CD012551,a7,591,591,0,0,1,2,0.6785109983079526,0.6785109983079526,0.6785109983079526,0.0,0.32148900169204736,0.4433164128595601,0.23519458544839256,0.6896551724137931,0.2313167259786477,20,9,130,432,,,0.22072758037225038,34b544cf0676dc06f622433d87caba706d6f5033933c5c8ca1a7cf7f4e1174ac,ok,
/Users/hongchaokun/Documents/PhD/MetaScreener/experiments/results/CLEF_CD012551/a8.json,CLEF_CD012551,a8,591,591,0,0,1,2,0.6785109983079526,0.6785109983079526,0.6785109983079526,0.0,0.32148900169204736,0.4433164128595601,0.23519458544839256,0.6896551724137931,0.2313167259786477,20,9,130,432,,,0.22072758037225038,34b544cf0676dc06f622433d87caba706d6f5033933c5c8ca1a7cf7f4e1174ac,ok,
/Users/hongchaokun/Documents/PhD/MetaScreener/experiments/results/CLEF_CD012551/a9.json,CLEF_CD012551,a9,591,591,0,0,1,2,0.6785109983079526,0.6785109983079526,0.6785109983079526,0.0,0.32148900169204736,0.4433164128595601,0.23519458544839256,0.6896551724137931,0.2313167259786477,20,9,130,432,,,0.22072758037225038,3927580c14490ace25bfa2d942a6f230e265958e0257b9bee92628302d0ed53a,ok,
/Users/hongchaokun/Documents/PhD/MetaScreener/experiments/results/CLEF_CD012551/a9_no_sprt.json,CLEF_CD012551,a9_no_sprt,591,591,0,0,1,2,0.7123519458544839,0.7123519458544839,0.7123519458544839,0.0,0.2876480541455161,0.4873096446700508,0.22504230118443316,0.8275862068965517,0.2277580071174377,24,5,128,434,,,0.06336717428087982,ecd58e7661cdf817eecdb09bdfd4bd234b411d9f6eb6231a20b9517185946325,ok,
/Users/hongchaokun/Documents/PhD/MetaScreener/experiments/results/CLEF_CD012551/solo_deepseek-v3.json,CLEF_CD012551,solo_deepseek-v3,591,591,0,0,1,2,1.0,1.0,1.0,0.0,0.0,0.050761421319796954,0.949238578680203,0.6206896551724138,0.9786476868327402,18,11,550,12,0.1564297800338409,,0.39162436548223345,97666713f1dbcfb59f4186869753a7a6d79e7122010e431b6f1ffb98d8d830e3,ok,
/Users/hongchaokun/Documents/PhD/MetaScreener/experiments/results/CLEF_CD012551/solo_kimi-k2.json,CLEF_CD012551,solo_kimi-k2,591,591,0,0,1,2,1.0,1.0,1.0,0.0,0.0,0.050761421319796954,0.949238578680203,0.6551724137931034,0.9804270462633452,19,10,551,11,0.15981387478849404,,0.5456006768189509,71d2baa318228cfa7b9a4a276fd73d4a30db98154f923b46dfced9643a6eb6bd,ok,
/Users/hongchaokun/Documents/PhD/MetaScreener/experiments/results/CLEF_CD012551/solo_llama4-maverick.json,CLEF_CD012551,solo_llama4-maverick,591,591,0,0,1,2,1.0,1.0,1.0,0.0,0.0,0.0676818950930626,0.9323181049069373,0.7931034482758621,0.9697508896797153,23,6,545,17,0.15981387478849404,,0.7351099830795261,557dfaedcfabca19277ed07931aa6ee1f9f5aa703c01ccaaef4dc8d72721b923,ok,
/Users/hongchaokun/Documents/PhD/MetaScreener/experiments/results/CLEF_CD012551/solo_qwen3.json,CLEF_CD012551,solo_qwen3,591,591,0,0,1,2,1.0,1.0,1.0,0.0,0.0,0.08798646362098139,0.9120135363790186,0.7586206896551724,0.9466192170818505,22,7,532,30,0.15981387478849404,,0.7114213197969542,311123b6985e84db6dbc6c13d1daa6b6bb8bee9f1e52b45c83dafbb2ceebe84e,ok,
