strategy,threshold,n,tp,fn,fp,tn,sensitivity,specificity,ppv,npv,accuracy,auto_rate,include_rate,exclude_rate
p_include_threshold,0.007699582482379204,58085,982,374,30511,26218,0.724188790560472,0.46216220980450917,0.031181532404026293,0.9859356197352587,0.4682792459326849,1.0,0.5421881725058104,0.4578118274941895
p_include_threshold,0.0076997076992509385,58085,982,374,30510,26219,0.724188790560472,0.4621798374728975,0.031182522545408358,0.9859361486105366,0.4682964620814324,1.0,0.5421709563570629,0.4578290436429371
p_include_threshold,0.007699832916122673,58085,982,374,30510,26219,0.724188790560472,0.4621798374728975,0.031182522545408358,0.9859361486105366,0.4682964620814324,1.0,0.5421709563570629,0.4578290436429371
p_include_threshold,0.007700127559923383,58085,982,374,30509,26220,0.724188790560472,0.46219746514128573,0.03118351274967451,0.9859366774460404,0.4683136782301799,1.0,0.5421537402083154,0.4578462597916846
p_include_threshold,0.0077004222037240925,58085,982,374,30509,26220,0.724188790560472,0.46219746514128573,0.03118351274967451,0.9859366774460404,0.4683136782301799,1.0,0.5421537402083154,0.4578462597916846
p_include_threshold,0.0077009747208739345,58085,982,374,30508,26221,0.724188790560472,0.46221509280967404,0.03118450301683074,0.9859372062417747,0.46833089437892744,1.0,0.5421365240595679,0.45786347594043214
p_include_threshold,0.007701527238023777,58085,982,374,30508,26221,0.724188790560472,0.46221509280967404,0.03118450301683074,0.9859372062417747,0.46833089437892744,1.0,0.5421365240595679,0.45786347594043214
p_include_threshold,0.007724826786729835,58085,982,374,30507,26222,0.724188790560472,0.46223272047806235,0.031185493346883038,0.9859377349977441,0.46834811052767494,1.0,0.5421193079108203,0.45788069208917964
p_include_threshold,0.007748126335435892,58085,982,374,30507,26222,0.724188790560472,0.46223272047806235,0.031185493346883038,0.9859377349977441,0.46834811052767494,1.0,0.5421193079108203,0.45788069208917964
p_include_threshold,0.007748998868183492,58085,981,375,30507,26222,0.7234513274336283,0.46223272047806235,0.031154725609756097,0.9859006654885889,0.46833089437892744,1.0,0.5421020917620728,0.4578979082379272
p_include_threshold,0.0077498714009310915,58085,981,375,30507,26222,0.7234513274336283,0.46223272047806235,0.031154725609756097,0.9859006654885889,0.46833089437892744,1.0,0.5421020917620728,0.4578979082379272
p_include_threshold,0.007755304857742619,58085,981,375,30506,26223,0.7234513274336283,0.46225034814645066,0.031155715057007653,0.9859011955786149,0.46834811052767494,1.0,0.5420848756133253,0.4579151243866747
p_include_threshold,0.007760738314554148,58085,981,375,30506,26223,0.7234513274336283,0.46225034814645066,0.031155715057007653,0.9859011955786149,0.46834811052767494,1.0,0.5420848756133253,0.4579151243866747
p_include_threshold,0.007826893703003192,58085,981,375,30505,26224,0.7234513274336283,0.46226797581483897,0.03115670456710919,0.9859017256287831,0.4683653266764225,1.0,0.5420676594645778,0.4579323405354222
p_include_threshold,0.007893049091452234,58085,981,375,30505,26224,0.7234513274336283,0.46226797581483897,0.03115670456710919,0.9859017256287831,0.4683653266764225,1.0,0.5420676594645778,0.4579323405354222
p_include_threshold,0.007893841611641077,58085,981,375,30504,26225,0.7234513274336283,0.4622856034832273,0.031157694140066697,0.9859022556390977,0.46838254282517,1.0,0.5420504433158303,0.45794955668416976
p_include_threshold,0.00789463413182992,58085,981,375,30504,26225,0.7234513274336283,0.4622856034832273,0.031157694140066697,0.9859022556390977,0.46838254282517,1.0,0.5420504433158303,0.45794955668416976
p_include_threshold,0.008142573364615716,58085,981,375,30503,26226,0.7234513274336283,0.4623032311516156,0.031158683775886164,0.9859027856095636,0.46839975897391756,1.0,0.5420332271670827,0.45796677283291726
p_include_threshold,0.008390512597401511,58085,981,375,30503,26226,0.7234513274336283,0.4623032311516156,0.031158683775886164,0.9859027856095636,0.46839975897391756,1.0,0.5420332271670827,0.45796677283291726
p_include_threshold,0.008390907645436048,58085,981,375,30502,26227,0.7234513274336283,0.4623208588200039,0.03115967347457358,0.985903315540185,0.46841697512266506,1.0,0.5420160110183352,0.4579839889816648
p_include_threshold,0.008391302693470586,58085,981,375,30502,26227,0.7234513274336283,0.4623208588200039,0.03115967347457358,0.985903315540185,0.46841697512266506,1.0,0.5420160110183352,0.4579839889816648
p_include_threshold,0.008391796555204306,58085,981,375,30493,26236,0.7234513274336283,0.46247950783549857,0.03116858359280676,0.9859080831235203,0.4685719204613928,1.0,0.5418610656796075,0.45813893432039254
p_include_threshold,0.008392290416938028,58085,981,375,30493,26236,0.7234513274336283,0.46247950783549857,0.03116858359280676,0.9859080831235203,0.4685719204613928,1.0,0.5418610656796075,0.45813893432039254
p_include_threshold,0.008392981919851182,58085,980,376,30492,26237,0.7227138643067846,0.4624971355038869,0.03113879003558719,0.9858715665276369,0.4685719204613928,1.0,0.5418266333821125,0.4581733666178876
p_include_threshold,0.008393673422764335,58085,980,376,30492,26237,0.7227138643067846,0.4624971355038869,0.03113879003558719,0.9858715665276369,0.4685719204613928,1.0,0.5418266333821125,0.4581733666178876
p_include_threshold,0.008395649765600657,58085,979,377,30491,26238,0.721976401179941,0.4625147631722752,0.031108992691452175,0.985835055419876,0.4685719204613928,1.0,0.5417922010846173,0.4582077989153826
p_include_threshold,0.008397626108436978,58085,979,377,30491,26238,0.721976401179941,0.4625147631722752,0.031108992691452175,0.985835055419876,0.4685719204613928,1.0,0.5417922010846173,0.4582077989153826
p_include_threshold,0.008398911223977328,58085,978,378,30489,26240,0.7212389380530974,0.4625500185090518,0.031080179235389454,0.9857990833270719,0.4685891366101403,1.0,0.5417405526383748,0.4582594473616252
p_include_threshold,0.008400196339517678,58085,978,378,30489,26240,0.7212389380530974,0.4625500185090518,0.031080179235389454,0.9857990833270719,0.4685891366101403,1.0,0.5417405526383748,0.4582594473616252
p_include_threshold,0.008403361354438742,58085,978,378,30487,26242,0.7212389380530974,0.4625852738458284,0.03108215477514699,0.9858001502629602,0.46862356890763535,1.0,0.5417061203408797,0.4582938796591203
p_include_threshold,0.008406526369359806,58085,978,378,30487,26242,0.7212389380530974,0.4625852738458284,0.03108215477514699,0.9858001502629602,0.46862356890763535,1.0,0.5417061203408797,0.4582938796591203
p_include_threshold,0.008408406709553704,58085,978,378,30485,26244,0.7212389380530974,0.462620529182605,0.031084130566061723,0.9858012170385395,0.4686580012051304,1.0,0.5416716880433847,0.45832831195661533
p_include_threshold,0.0084102870497476,58085,978,378,30485,26244,0.7212389380530974,0.462620529182605,0.031084130566061723,0.9858012170385395,0.4686580012051304,1.0,0.5416716880433847,0.45832831195661533
p_include_threshold,0.008412366284815898,58085,978,378,30484,26245,0.7212389380530974,0.4626381568509933,0.031085118555718008,0.9858017503662246,0.46867521735387796,1.0,0.5416544718946372,0.45834552810536283
p_include_threshold,0.008414445519884196,58085,978,378,30484,26245,0.7212389380530974,0.4626381568509933,0.031085118555718008,0.9858017503662246,0.46867521735387796,1.0,0.5416544718946372,0.45834552810536283
p_include_threshold,0.00842475760368994,58085,978,378,30482,26247,0.7212389380530974,0.4626734121877699,0.03108709472345836,0.9858028169014085,0.46870964965137296,1.0,0.5416200395971421,0.4583799604028579
p_include_threshold,0.008435069687495682,58085,978,378,30482,26247,0.7212389380530974,0.4626734121877699,0.03108709472345836,0.9858028169014085,0.46870964965137296,1.0,0.5416200395971421,0.4583799604028579
p_include_threshold,0.008438148283109681,58085,978,378,30480,26249,0.7212389380530974,0.46270866752454654,0.031089071142475683,0.9858038832763736,0.468744081948868,1.0,0.5415856072996471,0.45841439270035295
p_include_threshold,0.008441226878723678,58085,978,378,30480,26249,0.7212389380530974,0.46270866752454654,0.031089071142475683,0.9858038832763736,0.468744081948868,1.0,0.5415856072996471,0.45841439270035295
p_include_threshold,0.008789225662260487,58085,977,379,30479,26250,0.7205014749262537,0.46272629519293484,0.031059257375381486,0.985767396447482,0.468744081948868,1.0,0.541551175002152,0.458448824997848
p_include_threshold,0.009137224445797294,58085,977,379,30479,26250,0.7205014749262537,0.46272629519293484,0.031059257375381486,0.985767396447482,0.468744081948868,1.0,0.541551175002152,0.458448824997848
p_include_threshold,0.009138254786717568,58085,977,379,30478,26251,0.7205014749262537,0.46274392286132315,0.031060244794150375,0.9857679309049944,0.4687612980976156,1.0,0.5415339588534045,0.4584660411465955
p_include_threshold,0.009139285127637843,58085,977,379,30478,26251,0.7205014749262537,0.46274392286132315,0.031060244794150375,0.9857679309049944,0.4687612980976156,1.0,0.5415339588534045,0.4584660411465955
p_include_threshold,0.00913947748296063,58085,977,379,30477,26252,0.7205014749262537,0.4627615505297114,0.031061232275704204,0.9857684653223686,0.4687785142463631,1.0,0.541516742704657,0.458483257295343
p_include_threshold,0.009139669838283416,58085,977,379,30477,26252,0.7205014749262537,0.4627615505297114,0.031061232275704204,0.9857684653223686,0.4687785142463631,1.0,0.541516742704657,0.458483257295343
p_include_threshold,0.009140207444443037,58085,976,380,30477,26252,0.7197640117994101,0.4627615505297114,0.03103042635042762,0.985731450886152,0.4687612980976156,1.0,0.5414995265559095,0.45850047344409056
p_include_threshold,0.009140745050602658,58085,976,380,30477,26252,0.7197640117994101,0.4627615505297114,0.03103042635042762,0.985731450886152,0.4687612980976156,1.0,0.5414995265559095,0.45850047344409056
p_include_threshold,0.00914194758713198,58085,976,380,30476,26253,0.7197640117994101,0.4627791781980997,0.03103141294671245,0.9857319866331243,0.4687785142463631,1.0,0.5414823104071619,0.45851768959283806
p_include_threshold,0.0091431501236613,58085,976,380,30476,26253,0.7197640117994101,0.4627791781980997,0.03103141294671245,0.9857319866331243,0.4687785142463631,1.0,0.5414823104071619,0.45851768959283806
p_include_threshold,0.009144682944185275,58085,976,380,30475,26254,0.7197640117994101,0.462796805866488,0.031032399605735908,0.9857325223398663,0.46879573039511063,1.0,0.5414650942584144,0.4585349057415856
p_include_threshold,0.00914621576470925,58085,976,380,30475,26254,0.7197640117994101,0.462796805866488,0.031032399605735908,0.9857325223398663,0.46879573039511063,1.0,0.5414650942584144,0.4585349057415856
p_include_threshold,0.00914653029519034,58085,976,380,30474,26255,0.7197640117994101,0.46281443353487633,0.031033386327503975,0.9857330580063826,0.46881294654385813,1.0,0.5414478781096669,0.4585521218903331
p_include_threshold,0.009146844825671433,58085,976,380,30474,26255,0.7197640117994101,0.46281443353487633,0.031033386327503975,0.9857330580063826,0.46881294654385813,1.0,0.5414478781096669,0.4585521218903331
p_include_threshold,0.009147037335562061,58085,976,380,30473,26256,0.7197640117994101,0.46283206120326464,0.031034373112022638,0.9857335936326775,0.4688301626926057,1.0,0.5414306619609194,0.4585693380390807
p_include_threshold,0.009147229845452689,58085,976,380,30473,26256,0.7197640117994101,0.46283206120326464,0.031034373112022638,0.9857335936326775,0.4688301626926057,1.0,0.5414306619609194,0.4585693380390807
p_include_threshold,0.00914772490701073,58085,976,380,30472,26257,0.7197640117994101,0.46284968887165295,0.03103535995929789,0.9857341292187559,0.4688473788413532,1.0,0.5414134458121718,0.4585865541878282
p_include_threshold,0.00914821996856877,58085,976,380,30472,26257,0.7197640117994101,0.46284968887165295,0.03103535995929789,0.9857341292187559,0.4688473788413532,1.0,0.5414134458121718,0.4585865541878282
p_include_threshold,0.009148950623179178,58085,976,380,30471,26258,0.7197640117994101,0.46286731654004126,0.031036346869335707,0.985734664764622,0.4688645949901007,1.0,0.5413962296634243,0.45860377033657573
p_include_threshold,0.009149681277789585,58085,976,380,30471,26258,0.7197640117994101,0.46286731654004126,0.031036346869335707,0.985734664764622,0.4688645949901007,1.0,0.5413962296634243,0.45860377033657573
p_include_threshold,0.009149871246603908,58085,976,380,30470,26259,0.7197640117994101,0.46288494420842957,0.031037333842142086,0.9857352002702804,0.46888181113884825,1.0,0.5413790135146768,0.45862098648532323
p_include_threshold,0.009150061215418233,58085,976,380,30470,26259,0.7197640117994101,0.46288494420842957,0.031037333842142086,0.9857352002702804,0.46888181113884825,1.0,0.5413790135146768,0.45862098648532323
p_include_threshold,0.009151203908370303,58085,976,380,30469,26260,0.7197640117994101,0.4629025718768179,0.03103832087772301,0.9857357357357357,0.46889902728759575,1.0,0.5413617973659293,0.45863820263407074
p_include_threshold,0.009152346601322374,58085,976,380,30469,26260,0.7197640117994101,0.4629025718768179,0.03103832087772301,0.9857357357357357,0.46889902728759575,1.0,0.5413617973659293,0.45863820263407074
p_include_threshold,0.009153158419855038,58085,976,380,30467,26262,0.7197640117994101,0.46293782721359444,0.031040295137232454,0.9857368065460551,0.4689334595850908,1.0,0.5413273650684342,0.4586726349315658
p_include_threshold,0.009153970238387701,58085,976,380,30467,26262,0.7197640117994101,0.46293782721359444,0.031040295137232454,0.9857368065460551,0.4689334595850908,1.0,0.5413273650684342,0.4586726349315658
p_include_threshold,0.009155492774598917,58085,976,380,30466,26263,0.7197640117994101,0.46295545488198275,0.031041282361172953,0.9857373418909282,0.46895067573383836,1.0,0.5413101489196867,0.45868985108031335
p_include_threshold,0.009157015310810134,58085,976,380,30466,26263,0.7197640117994101,0.46295545488198275,0.031041282361172953,0.9857373418909282,0.46895067573383836,1.0,0.5413101489196867,0.45868985108031335
p_include_threshold,0.009157476469477968,58085,976,380,30465,26264,0.7197640117994101,0.46297308255037106,0.03104226964791196,0.9857378771956162,0.46896789188258586,1.0,0.5412929327709392,0.45870706722906085
p_include_threshold,0.0091579376281458,58085,976,380,30465,26264,0.7197640117994101,0.46297308255037106,0.03104226964791196,0.9857378771956162,0.46896789188258586,1.0,0.5412929327709392,0.45870706722906085
p_include_threshold,0.009158749927506715,58085,976,380,30464,26265,0.7197640117994101,0.46299071021875937,0.03104325699745547,0.9857384124601238,0.46898510803133336,1.0,0.5412757166221916,0.4587242833778084
p_include_threshold,0.009159562226867628,58085,976,380,30464,26265,0.7197640117994101,0.46299071021875937,0.03104325699745547,0.9857384124601238,0.46898510803133336,1.0,0.5412757166221916,0.4587242833778084
p_include_threshold,0.009159725736204804,58085,976,380,30463,26266,0.7197640117994101,0.4630083378871477,0.031044244409809473,0.9857389476844555,0.4690023241800809,1.0,0.541258500473444,0.4587414995265559
p_include_threshold,0.00915988924554198,58085,976,380,30463,26266,0.7197640117994101,0.4630083378871477,0.031044244409809473,0.9857389476844555,0.4690023241800809,1.0,0.541258500473444,0.4587414995265559
p_include_threshold,0.009160247264683397,58085,975,381,30463,26266,0.7190265486725663,0.4630083378871477,0.031013423245753548,0.985701955191954,0.46898510803133336,1.0,0.5412412843246965,0.4587587156753034
p_include_threshold,0.009160605283824815,58085,975,381,30463,26266,0.7190265486725663,0.4630083378871477,0.031013423245753548,0.985701955191954,0.46898510803133336,1.0,0.5412412843246965,0.4587587156753034
p_include_threshold,0.00916064831679703,58085,975,381,30462,26267,0.7190265486725663,0.463025965555536,0.0310144097719248,0.985702491744221,0.4690023241800809,1.0,0.541224068175949,0.45877593182405096
p_include_threshold,0.009160691349769247,58085,975,381,30462,26267,0.7190265486725663,0.463025965555536,0.0310144097719248,0.985702491744221,0.4690023241800809,1.0,0.541224068175949,0.45877593182405096
p_include_threshold,0.009161942919914835,58085,975,381,30461,26268,0.7190265486725663,0.4630435932239243,0.031015396360860162,0.9857030282562197,0.4690195403288284,1.0,0.5412068520272015,0.45879314797279847
p_include_threshold,0.00916319449006042,58085,975,381,30461,26268,0.7190265486725663,0.4630435932239243,0.031015396360860162,0.9857030282562197,0.4690195403288284,1.0,0.5412068520272015,0.45879314797279847
p_include_threshold,0.00916400896320306,58085,975,381,30460,26269,0.7190265486725663,0.46306122089231255,0.031016383012565613,0.985703564727955,0.469036756477576,1.0,0.541189635878454,0.458810364121546
p_include_threshold,0.009164823436345702,58085,975,381,30460,26269,0.7190265486725663,0.46306122089231255,0.031016383012565613,0.985703564727955,0.469036756477576,1.0,0.541189635878454,0.458810364121546
p_include_threshold,0.009165124809718341,58085,975,381,30459,26270,0.7190265486725663,0.46307884856070086,0.031017369727047148,0.9857041011594312,0.4690539726263235,1.0,0.5411724197297064,0.4588275802702935
p_include_threshold,0.00916542618309098,58085,975,381,30459,26270,0.7190265486725663,0.46307884856070086,0.031017369727047148,0.9857041011594312,0.4690539726263235,1.0,0.5411724197297064,0.4588275802702935
p_include_threshold,0.009166583635157884,58085,975,381,30458,26271,0.7190265486725663,0.46309647622908917,0.031018356504310757,0.9857046375506529,0.46907118877507104,1.0,0.5411552035809589,0.4588447964190411
p_include_threshold,0.009167741087224785,58085,975,381,30458,26271,0.7190265486725663,0.46309647622908917,0.031018356504310757,0.9857046375506529,0.46907118877507104,1.0,0.5411552035809589,0.4588447964190411
p_include_threshold,0.009168521493575232,58085,975,381,30457,26272,0.7190265486725663,0.4631141038974775,0.031019343344362432,0.9857051739016246,0.46908840492381854,1.0,0.5411379874322114,0.4588620125677886
p_include_threshold,0.009169301899925677,58085,975,381,30457,26272,0.7190265486725663,0.4631141038974775,0.031019343344362432,0.9857051739016246,0.46908840492381854,1.0,0.5411379874322114,0.4588620125677886
p_include_threshold,0.009169431118679246,58085,975,381,30456,26273,0.7190265486725663,0.4631317315658658,0.03102033024720817,0.9857057102123509,0.4691056210725661,1.0,0.5411207712834639,0.45887922871653614
p_include_threshold,0.009169560337432813,58085,975,381,30456,26273,0.7190265486725663,0.4631317315658658,0.03102033024720817,0.9857057102123509,0.4691056210725661,1.0,0.5411207712834639,0.45887922871653614
p_include_threshold,0.009170594214313491,58085,975,381,30455,26274,0.7190265486725663,0.4631493592342541,0.03102131721285396,0.9857062464828362,0.4691228372213136,1.0,0.5411035551347164,0.45889644486528364
p_include_threshold,0.00917162809119417,58085,975,381,30455,26274,0.7190265486725663,0.4631493592342541,0.03102131721285396,0.9857062464828362,0.4691228372213136,1.0,0.5411035551347164,0.45889644486528364
p_include_threshold,0.009172027917376079,58085,975,381,30454,26275,0.7190265486725663,0.4631669869026424,0.0310223042413058,0.9857067827130852,0.4691400533700611,1.0,0.5410863389859688,0.45891366101403114
p_include_threshold,0.009172427743557988,58085,975,381,30454,26275,0.7190265486725663,0.4631669869026424,0.0310223042413058,0.9857067827130852,0.4691400533700611,1.0,0.5410863389859688,0.45891366101403114
p_include_threshold,0.009173751546603923,58085,975,381,30453,26276,0.7190265486725663,0.4631846145710307,0.03102329133256968,0.9857073189031024,0.46915726951880865,1.0,0.5410691228372213,0.4589308771627787
p_include_threshold,0.009175075349649855,58085,975,381,30453,26276,0.7190265486725663,0.4631846145710307,0.03102329133256968,0.9857073189031024,0.46915726951880865,1.0,0.5410691228372213,0.4589308771627787
p_include_threshold,0.009177705089945525,58085,975,381,30452,26277,0.7190265486725663,0.46320224223941897,0.031024278486651607,0.9857078550528922,0.46917448566755615,1.0,0.5410519066884738,0.4589480933115262
p_include_threshold,0.009180334830241192,58085,975,381,30452,26277,0.7190265486725663,0.46320224223941897,0.031024278486651607,0.9857078550528922,0.46917448566755615,1.0,0.5410519066884738,0.4589480933115262
p_include_threshold,0.009181278442731339,58085,975,381,30451,26278,0.7190265486725663,0.4632198699078073,0.031025265703557563,0.9857083911624592,0.4691917018163037,1.0,0.5410346905397263,0.45896530946027375
p_include_threshold,0.009182222055221487,58085,975,381,30451,26278,0.7190265486725663,0.4632198699078073,0.031025265703557563,0.9857083911624592,0.4691917018163037,1.0,0.5410346905397263,0.45896530946027375
p_include_threshold,0.009182787967538509,58085,975,381,30450,26279,0.7190265486725663,0.4632374975761956,0.031026252983293555,0.9857089272318079,0.4692089179650512,1.0,0.5410174743909787,0.45898252560902125
p_include_threshold,0.009183353879855529,58085,975,381,30450,26279,0.7190265486725663,0.4632374975761956,0.031026252983293555,0.9857089272318079,0.4692089179650512,1.0,0.5410174743909787,0.45898252560902125
p_include_threshold,0.009187496750678167,58085,975,381,30449,26280,0.7190265486725663,0.4632551252445839,0.031027240325865582,0.985709463260943,0.46922613411379877,1.0,0.5410002582422312,0.4589997417577688
p_include_threshold,0.009191639621500805,58085,975,381,30449,26280,0.7190265486725663,0.4632551252445839,0.031027240325865582,0.985709463260943,0.46922613411379877,1.0,0.5410002582422312,0.4589997417577688
p_include_threshold,0.009192869366463553,58085,975,381,30447,26282,0.7190265486725663,0.4632903805813605,0.031029215199541722,0.9857105351985898,0.46926056641129377,1.0,0.5409658259447362,0.4590341740552638
p_include_threshold,0.0091940991114263,58085,975,381,30447,26282,0.7190265486725663,0.4632903805813605,0.031029215199541722,0.9857105351985898,0.46926056641129377,1.0,0.5409658259447362,0.4590341740552638
p_include_threshold,0.009194873492514213,58085,975,381,30446,26283,0.7190265486725663,0.4633080082497488,0.03103020273065784,0.9857110711071108,0.4692777825600413,1.0,0.5409486097959887,0.45905139020401137
p_include_threshold,0.009195647873602126,58085,975,381,30446,26283,0.7190265486725663,0.4633080082497488,0.03103020273065784,0.9857110711071108,0.4692777825600413,1.0,0.5409486097959887,0.45905139020401137
p_include_threshold,0.00919685176715318,58085,973,383,30439,26290,0.717551622418879,0.46343140192846694,0.030975423405068127,0.9856409102838076,0.46936386330377894,1.0,0.540793664457261,0.4592063355427391
p_include_threshold,0.009198055660704236,58085,973,383,30439,26290,0.717551622418879,0.46343140192846694,0.030975423405068127,0.9856409102838076,0.46936386330377894,1.0,0.540793664457261,0.4592063355427391
p_include_threshold,0.00920119320851082,58085,973,383,30438,26291,0.717551622418879,0.46344902959685524,0.030976409538059916,0.9856414486016345,0.4693810794525265,1.0,0.5407764483085133,0.4592235516914866
p_include_threshold,0.009204330756317405,58085,973,383,30438,26291,0.717551622418879,0.46344902959685524,0.030976409538059916,0.9856414486016345,0.4693810794525265,1.0,0.5407764483085133,0.4592235516914866
p_include_threshold,0.009265222676064677,58085,973,383,30437,26292,0.717551622418879,0.46346665726524355,0.030977395733842724,0.9856419868791003,0.469398295601274,1.0,0.5407592321597658,0.45924076784023415
p_include_threshold,0.009326114595811947,58085,973,383,30437,26292,0.717551622418879,0.46346665726524355,0.030977395733842724,0.9856419868791003,0.469398295601274,1.0,0.5407592321597658,0.45924076784023415
p_include_threshold,0.009381939417341112,58085,973,383,30436,26293,0.717551622418879,0.4634842849336318,0.030978381992422553,0.9856425251162093,0.4694155117500215,1.0,0.5407420160110183,0.45925798398898166
p_include_threshold,0.009437764238870276,58085,973,383,30436,26293,0.717551622418879,0.4634842849336318,0.030978381992422553,0.9856425251162093,0.4694155117500215,1.0,0.5407420160110183,0.45925798398898166
p_include_threshold,0.009468424320192487,58085,971,385,30424,26305,0.7160766961651918,0.46369581695429146,0.030928491798057015,0.9855751217684526,0.4695876732374968,1.0,0.540500989928553,0.459499010071447
p_include_threshold,0.0094990844015147,58085,971,385,30424,26305,0.7160766961651918,0.46369581695429146,0.030928491798057015,0.9855751217684526,0.4695876732374968,1.0,0.540500989928553,0.459499010071447
p_include_threshold,0.009499990331898779,58085,971,385,30423,26306,0.7160766961651918,0.46371344462267977,0.03092947697012168,0.985575662208235,0.4696048893862443,1.0,0.5404837737798055,0.45951622622019456
p_include_threshold,0.00950089626228286,58085,971,385,30423,26306,0.7160766961651918,0.46371344462267977,0.03092947697012168,0.985575662208235,0.4696048893862443,1.0,0.5404837737798055,0.45951622622019456
p_include_threshold,0.009501370864295413,58085,971,385,30422,26307,0.7160766961651918,0.4637310722910681,0.03093046220495015,0.9855762026075229,0.46962210553499184,1.0,0.5404665576310579,0.45953344236894206
p_include_threshold,0.009501845466307966,58085,971,385,30422,26307,0.7160766961651918,0.4637310722910681,0.03093046220495015,0.9855762026075229,0.46962210553499184,1.0,0.5404665576310579,0.45953344236894206
p_include_threshold,0.009501888614231128,58085,971,385,30421,26308,0.7160766961651918,0.4637486999594564,0.03093144750254842,0.9855767429663208,0.46963932168373934,1.0,0.5404493414823104,0.4595506585176896
p_include_threshold,0.009501931762154291,58085,971,385,30421,26308,0.7160766961651918,0.4637486999594564,0.03093144750254842,0.9855767429663208,0.46963932168373934,1.0,0.5404493414823104,0.4595506585176896
p_include_threshold,0.009502276959252931,58085,971,385,30419,26310,0.7160766961651918,0.46378395529623295,0.03093341828607837,0.9855778235624649,0.4696737539812344,1.0,0.5404149091848154,0.4595850908151846
p_include_threshold,0.009502622156351571,58085,971,385,30419,26310,0.7160766961651918,0.46378395529623295,0.03093341828607837,0.9855778235624649,0.4696737539812344,1.0,0.5404149091848154,0.4595850908151846
p_include_threshold,0.009503312623684002,58085,971,385,30418,26311,0.7160766961651918,0.46380158296462126,0.030934403772022046,0.9855783637998202,0.4696909701299819,1.0,0.5403976930360679,0.4596023069639322
p_include_threshold,0.009504003091016433,58085,971,385,30418,26311,0.7160766961651918,0.46380158296462126,0.030934403772022046,0.9855783637998202,0.4696909701299819,1.0,0.5403976930360679,0.4596023069639322
p_include_threshold,0.00950452100550506,58085,971,385,30416,26313,0.7160766961651918,0.4638368383013979,0.030936374932296812,0.98557944415312,0.46972540242747696,1.0,0.5403632607385728,0.45963673926142723
p_include_threshold,0.009505038919993688,58085,971,385,30416,26313,0.7160766961651918,0.4638368383013979,0.030936374932296812,0.98557944415312,0.46972540242747696,1.0,0.5403632607385728,0.45963673926142723
p_include_threshold,0.00950551372312078,58085,971,385,30415,26314,0.7160766961651918,0.4638544659697862,0.030937360606639902,0.9855799842690738,0.4697426185762245,1.0,0.5403460445898253,0.45965395541017473
p_include_threshold,0.009505988526247873,58085,971,385,30415,26314,0.7160766961651918,0.4638544659697862,0.030937360606639902,0.9855799842690738,0.4697426185762245,1.0,0.5403460445898253,0.45965395541017473
p_include_threshold,0.00950633386655711,58085,971,385,30414,26315,0.7160766961651918,0.4638720936381745,0.030938346343794807,0.9855805243445693,0.469759834724972,1.0,0.5403288284410778,0.4596711715589223
p_include_threshold,0.009506679206866344,58085,971,385,30414,26315,0.7160766961651918,0.4638720936381745,0.030938346343794807,0.9855805243445693,0.469759834724972,1.0,0.5403288284410778,0.4596711715589223
p_include_threshold,0.009507585841136805,58085,971,385,30413,26316,0.7160766961651918,0.4638897213065628,0.030939332143767526,0.9855810643796112,0.46977705087371957,1.0,0.5403116122923302,0.4596883877076698
p_include_threshold,0.009508492475407266,58085,971,385,30413,26316,0.7160766961651918,0.4638897213065628,0.030939332143767526,0.9855810643796112,0.46977705087371957,1.0,0.5403116122923302,0.4596883877076698
p_include_threshold,0.009508837904063204,58085,971,385,30412,26317,0.7160766961651918,0.46390734897495106,0.030940318006564063,0.9855816043742042,0.46979426702246707,1.0,0.5402943961435827,0.45970560385641734
p_include_threshold,0.009509183332719141,58085,971,385,30412,26317,0.7160766961651918,0.46390734897495106,0.030940318006564063,0.9855816043742042,0.46979426702246707,1.0,0.5402943961435827,0.45970560385641734
p_include_threshold,0.009510219764898025,58085,971,385,30411,26318,0.7160766961651918,0.46392497664333937,0.03094130393219043,0.9855821443283527,0.4698114831712146,1.0,0.5402771799948352,0.45972282000516485
p_include_threshold,0.00951125619707691,58085,971,385,30411,26318,0.7160766961651918,0.46392497664333937,0.03094130393219043,0.9855821443283527,0.4698114831712146,1.0,0.5402771799948352,0.45972282000516485
p_include_threshold,0.009511691563987507,58085,971,385,30410,26319,0.7160766961651918,0.4639426043117277,0.030942289920652625,0.9855826842420611,0.46982869931996213,1.0,0.5402599638460877,0.45974003615391235
p_include_threshold,0.009512126930898104,58085,971,385,30410,26319,0.7160766961651918,0.4639426043117277,0.030942289920652625,0.9855826842420611,0.46982869931996213,1.0,0.5402599638460877,0.45974003615391235
p_include_threshold,0.0095121666686933,58085,971,385,30409,26320,0.7160766961651918,0.463960231980116,0.03094327597195666,0.9855832241153342,0.46984591546870963,1.0,0.5402427476973402,0.4597572523026599
p_include_threshold,0.009512206406488494,58085,971,385,30409,26320,0.7160766961651918,0.463960231980116,0.03094327597195666,0.9855832241153342,0.46984591546870963,1.0,0.5402427476973402,0.4597572523026599
p_include_threshold,0.009512422378401084,58085,971,385,30408,26321,0.7160766961651918,0.4639778596485043,0.030944262086108544,0.9855837639481765,0.4698631316174572,1.0,0.5402255315485925,0.4597744684514074
