scope,p_include_max,ecs_max,exclude_certainty_policy,model_policy,asreview_rank_min,selected_hr,selected_true_excludes,selected_true_includes_extra_fn,selection_precision_true_exclude,auto_rate_gain,new_auto_rate,new_fn,new_sensitivity
all,0.03,0.5,ignore,any,0.5,28629,28589,40,0.9986028153271158,0.1261517310666649,0.5258723633014748,210,0.9498327759197325
all,0.05,0.5,ignore,any,0.5,28629,28589,40,0.9986028153271158,0.1261517310666649,0.5258723633014748,210,0.9498327759197325
all,0.01,0.5,ignore,any,0.5,28627,28587,40,0.9986027177140462,0.1261429182034097,0.5258635504382196,210,0.9498327759197325
all,0.02,0.5,ignore,early2,0.5,28584,28544,40,0.9986006157290792,0.12595344164342273,0.5256740738782326,210,0.9498327759197325
all,0.03,0.5,ignore,early2,0.5,28584,28544,40,0.9986006157290792,0.12595344164342273,0.5256740738782326,210,0.9498327759197325
all,0.05,0.5,ignore,early2,0.5,28584,28544,40,0.9986006157290792,0.12595344164342273,0.5256740738782326,210,0.9498327759197325
all,0.01,0.5,ignore,early2,0.5,28582,28542,40,0.9986005178084109,0.12594462878016754,0.5256652610149775,210,0.9498327759197325
all,0.002,0.5,ignore,any,,13676,13617,59,0.9956858730622989,0.06026235893910752,0.45998299117391744,229,0.9452938365981844
all,0.002,0.5,ignore,early2,,13623,13564,59,0.9956690890405931,0.060028818062844526,0.45974945029765446,229,0.9452938365981844
all,0.005,0.5,ignore,any,,15136,15066,70,0.9953752642706131,0.06669574911540885,0.4664163813502188,240,0.9426660296225514
all,0.005,0.5,ignore,early2,,15025,14955,70,0.9953410981697172,0.06620663520474485,0.46592726743955476,240,0.9426660296225514
all,0.02,0.2,ignore,early2,,40040,39782,258,0.9935564435564436,0.17643352236925017,0.57615415460406,428,0.89775441949355
all,0.03,0.2,ignore,early2,,40040,39782,258,0.9935564435564436,0.17643352236925017,0.57615415460406,428,0.89775441949355
all,0.05,0.2,ignore,early2,,40040,39782,258,0.9935564435564436,0.17643352236925017,0.57615415460406,428,0.89775441949355
all,0.01,0.2,ignore,early2,,40039,39781,258,0.9935562826244412,0.17642911593762256,0.5761497481724325,428,0.89775441949355
all,0.02,0.2,ignore,any,,40116,39851,265,0.9933941569448599,0.17676841117294803,0.576489043407758,435,0.8960821786908744
all,0.03,0.2,ignore,any,,40116,39851,265,0.9933941569448599,0.17676841117294803,0.576489043407758,435,0.8960821786908744
all,0.05,0.2,ignore,any,,40116,39851,265,0.9933941569448599,0.17676841117294803,0.576489043407758,435,0.8960821786908744
all,0.01,0.2,ignore,any,,40115,39850,265,0.9933939922722174,0.17676400474132042,0.5764846369761303,435,0.8960821786908744
all,0.02,0.3,ignore,early2,,43097,42826,271,0.9937118592941504,0.1899039838548345,0.5896246160896444,441,0.8946488294314381
all,0.03,0.3,ignore,early2,,43097,42826,271,0.9937118592941504,0.1899039838548345,0.5896246160896444,441,0.8946488294314381
all,0.05,0.3,ignore,early2,,43097,42826,271,0.9937118592941504,0.1899039838548345,0.5896246160896444,441,0.8946488294314381
all,0.01,0.3,ignore,early2,,43096,42825,271,0.9937117133840727,0.1898995774232069,0.5896202096580168,441,0.8946488294314381
all,0.02,0.3,ignore,any,,43188,42910,278,0.9935630267666945,0.19030496913294645,0.5900256013677564,448,0.8929765886287625
all,0.03,0.3,ignore,any,,43188,42910,278,0.9935630267666945,0.19030496913294645,0.5900256013677564,448,0.8929765886287625
all,0.05,0.3,ignore,any,,43188,42910,278,0.9935630267666945,0.19030496913294645,0.5900256013677564,448,0.8929765886287625
all,0.01,0.3,ignore,any,,43187,42909,278,0.9935628777178318,0.19030056270131884,0.5900211949361287,448,0.8929765886287625
all,0.02,0.4,ignore,early2,,47355,47023,332,0.9929891246964417,0.20866656972517086,0.6083872019599808,502,0.8800764452938366
all,0.03,0.4,ignore,early2,,47355,47023,332,0.9929891246964417,0.20866656972517086,0.6083872019599808,502,0.8800764452938366
all,0.05,0.4,ignore,early2,,47355,47023,332,0.9929891246964417,0.20866656972517086,0.6083872019599808,502,0.8800764452938366
all,0.01,0.4,ignore,early2,,47352,47020,332,0.9929886805203582,0.20865335043028804,0.608373982665098,502,0.8800764452938366
all,0.02,0.4,ignore,any,,47485,47144,341,0.9928187848794356,0.20923940583675935,0.6089600380715693,511,0.8779264214046822
all,0.03,0.4,ignore,any,,47485,47144,341,0.9928187848794356,0.20923940583675935,0.6089600380715693,511,0.8779264214046822
all,0.05,0.4,ignore,any,,47485,47144,341,0.9928187848794356,0.20923940583675935,0.6089600380715693,511,0.8779264214046822
all,0.01,0.4,ignore,any,,47482,47141,341,0.9928183311570701,0.20922618654187652,0.6089468187766864,511,0.8779264214046822
all,0.02,0.5,ignore,early2,,56569,55944,625,0.9889515458996977,0.2492674307419109,0.6489880629767208,795,0.8100812231247014
all,0.03,0.5,ignore,early2,,56569,55944,625,0.9889515458996977,0.2492674307419109,0.6489880629767208,795,0.8100812231247014
all,0.05,0.5,ignore,early2,,56569,55944,625,0.9889515458996977,0.2492674307419109,0.6489880629767208,795,0.8100812231247014
all,0.01,0.5,ignore,early2,,56564,55939,625,0.9889505692666714,0.24924539858377287,0.6489660308185827,795,0.8100812231247014
all,0.02,0.5,ignore,any,,56837,56188,649,0.9885813818463325,0.2504483544181087,0.6501689866529186,819,0.8043478260869565
all,0.03,0.5,ignore,any,,56837,56188,649,0.9885813818463325,0.2504483544181087,0.6501689866529186,819,0.8043478260869565
all,0.05,0.5,ignore,any,,56837,56188,649,0.9885813818463325,0.2504483544181087,0.6501689866529186,819,0.8043478260869565
all,0.01,0.5,ignore,any,,56831,56182,649,0.988580176312224,0.25042191582834306,0.650142548063153,819,0.8043478260869565
other,0.01,0.5,ignore,any,0.8,9187,9187,0,1.0,0.05440730563320226,0.5069763585540342,149,0.9473498233215548
other,0.02,0.5,ignore,any,0.8,9187,9187,0,1.0,0.05440730563320226,0.5069763585540342,149,0.9473498233215548
other,0.03,0.5,ignore,any,0.8,9187,9187,0,1.0,0.05440730563320226,0.5069763585540342,149,0.9473498233215548
other,0.05,0.5,ignore,any,0.8,9187,9187,0,1.0,0.05440730563320226,0.5069763585540342,149,0.9473498233215548
other,0.01,0.5,ignore,early2,0.8,9180,9180,0,1.0,0.05436585019187947,0.5069349031127114,149,0.9473498233215548
other,0.02,0.5,ignore,early2,0.8,9180,9180,0,1.0,0.05436585019187947,0.5069349031127114,149,0.9473498233215548
other,0.03,0.5,ignore,early2,0.8,9180,9180,0,1.0,0.05436585019187947,0.5069349031127114,149,0.9473498233215548
other,0.05,0.5,ignore,early2,0.8,9180,9180,0,1.0,0.05436585019187947,0.5069349031127114,149,0.9473498233215548
other,0.01,0.4,ignore,any,0.8,8438,8438,0,1.0,0.049971573411664374,0.5025406263324963,149,0.9473498233215548
other,0.02,0.4,ignore,any,0.8,8438,8438,0,1.0,0.049971573411664374,0.5025406263324963,149,0.9473498233215548
other,0.03,0.4,ignore,any,0.8,8438,8438,0,1.0,0.049971573411664374,0.5025406263324963,149,0.9473498233215548
other,0.05,0.4,ignore,any,0.8,8438,8438,0,1.0,0.049971573411664374,0.5025406263324963,149,0.9473498233215548
other,0.01,0.4,ignore,early2,0.8,8435,8435,0,1.0,0.049953806793954614,0.5025228597147866,149,0.9473498233215548
other,0.02,0.4,ignore,early2,0.8,8435,8435,0,1.0,0.049953806793954614,0.5025228597147866,149,0.9473498233215548
other,0.03,0.4,ignore,early2,0.8,8435,8435,0,1.0,0.049953806793954614,0.5025228597147866,149,0.9473498233215548
other,0.05,0.4,ignore,early2,0.8,8435,8435,0,1.0,0.049953806793954614,0.5025228597147866,149,0.9473498233215548
other,0.01,0.3,ignore,any,0.8,7928,7928,0,1.0,0.046951248401004404,0.49952030132183634,149,0.9473498233215548
other,0.02,0.3,ignore,any,0.8,7928,7928,0,1.0,0.046951248401004404,0.49952030132183634,149,0.9473498233215548
other,0.03,0.3,ignore,any,0.8,7928,7928,0,1.0,0.046951248401004404,0.49952030132183634,149,0.9473498233215548
other,0.05,0.3,ignore,any,0.8,7928,7928,0,1.0,0.046951248401004404,0.49952030132183634,149,0.9473498233215548
other,0.01,0.3,ignore,early2,0.8,7926,7926,0,1.0,0.046939403989197895,0.4995084569100298,149,0.9473498233215548
other,0.02,0.3,ignore,early2,0.8,7926,7926,0,1.0,0.046939403989197895,0.4995084569100298,149,0.9473498233215548
other,0.03,0.3,ignore,early2,0.8,7926,7926,0,1.0,0.046939403989197895,0.4995084569100298,149,0.9473498233215548
other,0.05,0.3,ignore,early2,0.8,7926,7926,0,1.0,0.046939403989197895,0.4995084569100298,149,0.9473498233215548
other,0.01,0.5,ignore,any,0.95,7921,7921,0,1.0,0.046909792959681625,0.49947884588051356,149,0.9473498233215548
other,0.02,0.5,ignore,any,0.95,7921,7921,0,1.0,0.046909792959681625,0.49947884588051356,149,0.9473498233215548
other,0.03,0.5,ignore,any,0.95,7921,7921,0,1.0,0.046909792959681625,0.49947884588051356,149,0.9473498233215548
other,0.05,0.5,ignore,any,0.95,7921,7921,0,1.0,0.046909792959681625,0.49947884588051356,149,0.9473498233215548
other,0.01,0.5,ignore,early2,0.95,7915,7915,0,1.0,0.046874259724262096,0.499443312645094,149,0.9473498233215548
other,0.02,0.5,ignore,early2,0.95,7915,7915,0,1.0,0.046874259724262096,0.499443312645094,149,0.9473498233215548
other,0.03,0.5,ignore,early2,0.95,7915,7915,0,1.0,0.046874259724262096,0.499443312645094,149,0.9473498233215548
other,0.05,0.5,ignore,early2,0.95,7915,7915,0,1.0,0.046874259724262096,0.499443312645094,149,0.9473498233215548
other,0.01,0.2,ignore,any,0.8,7712,7712,0,1.0,0.04567205192590136,0.4982411048467333,149,0.9473498233215548
other,0.02,0.2,ignore,any,0.8,7712,7712,0,1.0,0.04567205192590136,0.4982411048467333,149,0.9473498233215548
other,0.03,0.2,ignore,any,0.8,7712,7712,0,1.0,0.04567205192590136,0.4982411048467333,149,0.9473498233215548
other,0.05,0.2,ignore,any,0.8,7712,7712,0,1.0,0.04567205192590136,0.4982411048467333,149,0.9473498233215548
other,0.01,0.2,ignore,early2,0.8,7710,7710,0,1.0,0.04566020751409485,0.49822926043492677,149,0.9473498233215548
other,0.02,0.2,ignore,early2,0.8,7710,7710,0,1.0,0.04566020751409485,0.49822926043492677,149,0.9473498233215548
other,0.03,0.2,ignore,early2,0.8,7710,7710,0,1.0,0.04566020751409485,0.49822926043492677,149,0.9473498233215548
other,0.05,0.2,ignore,early2,0.8,7710,7710,0,1.0,0.04566020751409485,0.49822926043492677,149,0.9473498233215548
other,0.01,0.4,ignore,any,0.95,7306,7306,0,1.0,0.04326763632917989,0.49583668925001184,149,0.9473498233215548
other,0.02,0.4,ignore,any,0.95,7306,7306,0,1.0,0.04326763632917989,0.49583668925001184,149,0.9473498233215548
other,0.03,0.4,ignore,any,0.95,7306,7306,0,1.0,0.04326763632917989,0.49583668925001184,149,0.9473498233215548
other,0.05,0.4,ignore,any,0.95,7306,7306,0,1.0,0.04326763632917989,0.49583668925001184,149,0.9473498233215548
other,0.01,0.4,ignore,early2,0.95,7304,7304,0,1.0,0.04325579191737338,0.4958248448382053,149,0.9473498233215548
other,0.02,0.4,ignore,early2,0.95,7304,7304,0,1.0,0.04325579191737338,0.4958248448382053,149,0.9473498233215548
other,0.03,0.4,ignore,early2,0.95,7304,7304,0,1.0,0.04325579191737338,0.4958248448382053,149,0.9473498233215548
other,0.05,0.4,ignore,early2,0.95,7304,7304,0,1.0,0.04325579191737338,0.4958248448382053,149,0.9473498233215548
other,0.01,0.3,ignore,any,0.95,6836,6836,0,1.0,0.040484199554650116,0.49305325247548204,149,0.9473498233215548
other,0.02,0.3,ignore,any,0.95,6836,6836,0,1.0,0.040484199554650116,0.49305325247548204,149,0.9473498233215548
other,0.03,0.3,ignore,any,0.95,6836,6836,0,1.0,0.040484199554650116,0.49305325247548204,149,0.9473498233215548
other,0.05,0.3,ignore,any,0.95,6836,6836,0,1.0,0.040484199554650116,0.49305325247548204,149,0.9473498233215548
other,0.01,0.3,ignore,early2,0.95,6834,6834,0,1.0,0.040472355142843607,0.4930414080636755,149,0.9473498233215548
other,0.02,0.3,ignore,early2,0.95,6834,6834,0,1.0,0.040472355142843607,0.4930414080636755,149,0.9473498233215548
other,0.03,0.3,ignore,early2,0.95,6834,6834,0,1.0,0.040472355142843607,0.4930414080636755,149,0.9473498233215548
other,0.05,0.3,ignore,early2,0.95,6834,6834,0,1.0,0.040472355142843607,0.4930414080636755,149,0.9473498233215548
other,0.01,0.2,ignore,any,0.95,6803,6803,0,1.0,0.040288766759842706,0.49285781968067466,149,0.9473498233215548
other,0.02,0.2,ignore,any,0.95,6803,6803,0,1.0,0.040288766759842706,0.49285781968067466,149,0.9473498233215548
other,0.03,0.2,ignore,any,0.95,6803,6803,0,1.0,0.040288766759842706,0.49285781968067466,149,0.9473498233215548
other,0.05,0.2,ignore,any,0.95,6803,6803,0,1.0,0.040288766759842706,0.49285781968067466,149,0.9473498233215548
other,0.01,0.2,ignore,early2,0.95,6801,6801,0,1.0,0.0402769223480362,0.49284597526886814,149,0.9473498233215548
other,0.02,0.2,ignore,early2,0.95,6801,6801,0,1.0,0.0402769223480362,0.49284597526886814,149,0.9473498233215548
other,0.03,0.2,ignore,early2,0.95,6801,6801,0,1.0,0.0402769223480362,0.49284597526886814,149,0.9473498233215548
other,0.05,0.2,ignore,early2,0.95,6801,6801,0,1.0,0.0402769223480362,0.49284597526886814,149,0.9473498233215548
external,0.005,0.4,ignore,any,0.8,1142,1142,0,1.0,0.019660841869673755,0.26574847206679864,21,0.9845132743362832
external,0.005,0.4,ignore,early2,0.8,1141,1141,0,1.0,0.01964362572092623,0.26573125591805113,21,0.9845132743362832
external,0.005,0.3,ignore,any,0.8,975,975,0,1.0,0.01678574502883705,0.26287337522596194,21,0.9845132743362832
external,0.005,0.3,ignore,early2,0.8,974,974,0,1.0,0.016768528880089523,0.26285615907721444,21,0.9845132743362832
external,0.002,0.4,ignore,any,0.8,923,923,0,1.0,0.01589050529396574,0.2619781354910906,21,0.9845132743362832
external,0.002,0.4,ignore,early2,0.8,923,923,0,1.0,0.01589050529396574,0.2619781354910906,21,0.9845132743362832
external,0.005,0.2,ignore,any,0.8,840,840,0,1.0,0.01446156494792115,0.26054919514504604,21,0.9845132743362832
external,0.005,0.2,ignore,early2,0.8,839,839,0,1.0,0.014444348799173624,0.26053197899629854,21,0.9845132743362832
external,0.002,0.3,ignore,any,0.8,795,795,0,1.0,0.013686838254282517,0.2597744684514074,21,0.9845132743362832
external,0.002,0.3,ignore,early2,0.8,795,795,0,1.0,0.013686838254282517,0.2597744684514074,21,0.9845132743362832
external,0.002,0.2,ignore,any,0.8,691,691,0,1.0,0.011896358784539898,0.2579839889816648,21,0.9845132743362832
external,0.002,0.2,ignore,early2,0.8,691,691,0,1.0,0.011896358784539898,0.2579839889816648,21,0.9845132743362832
external,0.01,0.2,require_pass,any,,546,546,0,1.0,0.009400017216148748,0.2554876474132737,21,0.9845132743362832
external,0.01,0.2,require_pass,early2,,546,546,0,1.0,0.009400017216148748,0.2554876474132737,21,0.9845132743362832
external,0.01,0.3,require_pass,any,,546,546,0,1.0,0.009400017216148748,0.2554876474132737,21,0.9845132743362832
external,0.01,0.3,require_pass,early2,,546,546,0,1.0,0.009400017216148748,0.2554876474132737,21,0.9845132743362832
external,0.01,0.4,require_pass,any,,546,546,0,1.0,0.009400017216148748,0.2554876474132737,21,0.9845132743362832
external,0.01,0.4,require_pass,early2,,546,546,0,1.0,0.009400017216148748,0.2554876474132737,21,0.9845132743362832
external,0.01,0.5,require_pass,any,,546,546,0,1.0,0.009400017216148748,0.2554876474132737,21,0.9845132743362832
external,0.01,0.5,require_pass,early2,,546,546,0,1.0,0.009400017216148748,0.2554876474132737,21,0.9845132743362832
external,0.02,0.2,require_pass,any,,546,546,0,1.0,0.009400017216148748,0.2554876474132737,21,0.9845132743362832
external,0.02,0.2,require_pass,early2,,546,546,0,1.0,0.009400017216148748,0.2554876474132737,21,0.9845132743362832
external,0.02,0.3,require_pass,any,,546,546,0,1.0,0.009400017216148748,0.2554876474132737,21,0.9845132743362832
external,0.02,0.3,require_pass,early2,,546,546,0,1.0,0.009400017216148748,0.2554876474132737,21,0.9845132743362832
external,0.02,0.4,require_pass,any,,546,546,0,1.0,0.009400017216148748,0.2554876474132737,21,0.9845132743362832
external,0.02,0.4,require_pass,early2,,546,546,0,1.0,0.009400017216148748,0.2554876474132737,21,0.9845132743362832
external,0.02,0.5,require_pass,any,,546,546,0,1.0,0.009400017216148748,0.2554876474132737,21,0.9845132743362832
external,0.02,0.5,require_pass,early2,,546,546,0,1.0,0.009400017216148748,0.2554876474132737,21,0.9845132743362832
external,0.03,0.2,require_pass,any,,546,546,0,1.0,0.009400017216148748,0.2554876474132737,21,0.9845132743362832
external,0.03,0.2,require_pass,early2,,546,546,0,1.0,0.009400017216148748,0.2554876474132737,21,0.9845132743362832
external,0.03,0.3,require_pass,any,,546,546,0,1.0,0.009400017216148748,0.2554876474132737,21,0.9845132743362832
external,0.03,0.3,require_pass,early2,,546,546,0,1.0,0.009400017216148748,0.2554876474132737,21,0.9845132743362832
external,0.03,0.4,require_pass,any,,546,546,0,1.0,0.009400017216148748,0.2554876474132737,21,0.9845132743362832
external,0.03,0.4,require_pass,early2,,546,546,0,1.0,0.009400017216148748,0.2554876474132737,21,0.9845132743362832
external,0.03,0.5,require_pass,any,,546,546,0,1.0,0.009400017216148748,0.2554876474132737,21,0.9845132743362832
external,0.03,0.5,require_pass,early2,,546,546,0,1.0,0.009400017216148748,0.2554876474132737,21,0.9845132743362832
external,0.05,0.2,require_pass,any,,546,546,0,1.0,0.009400017216148748,0.2554876474132737,21,0.9845132743362832
external,0.05,0.2,require_pass,early2,,546,546,0,1.0,0.009400017216148748,0.2554876474132737,21,0.9845132743362832
external,0.05,0.3,require_pass,any,,546,546,0,1.0,0.009400017216148748,0.2554876474132737,21,0.9845132743362832
external,0.05,0.3,require_pass,early2,,546,546,0,1.0,0.009400017216148748,0.2554876474132737,21,0.9845132743362832
external,0.05,0.4,require_pass,any,,546,546,0,1.0,0.009400017216148748,0.2554876474132737,21,0.9845132743362832
external,0.05,0.4,require_pass,early2,,546,546,0,1.0,0.009400017216148748,0.2554876474132737,21,0.9845132743362832
external,0.05,0.5,require_pass,any,,546,546,0,1.0,0.009400017216148748,0.2554876474132737,21,0.9845132743362832
external,0.05,0.5,require_pass,early2,,546,546,0,1.0,0.009400017216148748,0.2554876474132737,21,0.9845132743362832
external,0.01,0.2,require_pass,any,0.5,371,371,0,1.0,0.006387191185331841,0.25247482138245675,21,0.9845132743362832
external,0.01,0.2,require_pass,early2,0.5,371,371,0,1.0,0.006387191185331841,0.25247482138245675,21,0.9845132743362832
external,0.01,0.3,require_pass,any,0.5,371,371,0,1.0,0.006387191185331841,0.25247482138245675,21,0.9845132743362832
external,0.01,0.3,require_pass,early2,0.5,371,371,0,1.0,0.006387191185331841,0.25247482138245675,21,0.9845132743362832
external,0.01,0.4,require_pass,any,0.5,371,371,0,1.0,0.006387191185331841,0.25247482138245675,21,0.9845132743362832
external,0.01,0.4,require_pass,early2,0.5,371,371,0,1.0,0.006387191185331841,0.25247482138245675,21,0.9845132743362832
external,0.01,0.5,require_pass,any,0.5,371,371,0,1.0,0.006387191185331841,0.25247482138245675,21,0.9845132743362832
external,0.01,0.5,require_pass,early2,0.5,371,371,0,1.0,0.006387191185331841,0.25247482138245675,21,0.9845132743362832
external,0.02,0.2,require_pass,any,0.5,371,371,0,1.0,0.006387191185331841,0.25247482138245675,21,0.9845132743362832
external,0.02,0.2,require_pass,early2,0.5,371,371,0,1.0,0.006387191185331841,0.25247482138245675,21,0.9845132743362832
external,0.02,0.3,require_pass,any,0.5,371,371,0,1.0,0.006387191185331841,0.25247482138245675,21,0.9845132743362832
external,0.02,0.3,require_pass,early2,0.5,371,371,0,1.0,0.006387191185331841,0.25247482138245675,21,0.9845132743362832
external,0.02,0.4,require_pass,any,0.5,371,371,0,1.0,0.006387191185331841,0.25247482138245675,21,0.9845132743362832
external,0.02,0.4,require_pass,early2,0.5,371,371,0,1.0,0.006387191185331841,0.25247482138245675,21,0.9845132743362832
external,0.02,0.5,require_pass,any,0.5,371,371,0,1.0,0.006387191185331841,0.25247482138245675,21,0.9845132743362832
external,0.02,0.5,require_pass,early2,0.5,371,371,0,1.0,0.006387191185331841,0.25247482138245675,21,0.9845132743362832
external,0.03,0.2,require_pass,any,0.5,371,371,0,1.0,0.006387191185331841,0.25247482138245675,21,0.9845132743362832
external,0.03,0.2,require_pass,early2,0.5,371,371,0,1.0,0.006387191185331841,0.25247482138245675,21,0.9845132743362832
external,0.03,0.3,require_pass,any,0.5,371,371,0,1.0,0.006387191185331841,0.25247482138245675,21,0.9845132743362832
external,0.03,0.3,require_pass,early2,0.5,371,371,0,1.0,0.006387191185331841,0.25247482138245675,21,0.9845132743362832
external,0.03,0.4,require_pass,any,0.5,371,371,0,1.0,0.006387191185331841,0.25247482138245675,21,0.9845132743362832
external,0.03,0.4,require_pass,early2,0.5,371,371,0,1.0,0.006387191185331841,0.25247482138245675,21,0.9845132743362832
external,0.03,0.5,require_pass,any,0.5,371,371,0,1.0,0.006387191185331841,0.25247482138245675,21,0.9845132743362832
external,0.03,0.5,require_pass,early2,0.5,371,371,0,1.0,0.006387191185331841,0.25247482138245675,21,0.9845132743362832
external,0.05,0.2,require_pass,any,0.5,371,371,0,1.0,0.006387191185331841,0.25247482138245675,21,0.9845132743362832
external,0.05,0.2,require_pass,early2,0.5,371,371,0,1.0,0.006387191185331841,0.25247482138245675,21,0.9845132743362832
external,0.05,0.3,require_pass,any,0.5,371,371,0,1.0,0.006387191185331841,0.25247482138245675,21,0.9845132743362832
external,0.05,0.3,require_pass,early2,0.5,371,371,0,1.0,0.006387191185331841,0.25247482138245675,21,0.9845132743362832
external,0.05,0.4,require_pass,any,0.5,371,371,0,1.0,0.006387191185331841,0.25247482138245675,21,0.9845132743362832
external,0.05,0.4,require_pass,early2,0.5,371,371,0,1.0,0.006387191185331841,0.25247482138245675,21,0.9845132743362832
external,0.05,0.5,require_pass,any,0.5,371,371,0,1.0,0.006387191185331841,0.25247482138245675,21,0.9845132743362832
external,0.05,0.5,require_pass,early2,0.5,371,371,0,1.0,0.006387191185331841,0.25247482138245675,21,0.9845132743362832
other,0.005,0.5,ignore,any,0.8,931,931,0,1.0,0.00551357369593026,0.4580826266167622,149,0.9473498233215548
other,0.005,0.5,ignore,early2,0.8,930,930,0,1.0,0.005507651490027006,0.45807670441085896,149,0.9473498233215548
other,0.002,0.5,ignore,any,0.8,925,925,0,1.0,0.005478040460510731,0.4580470933813427,149,0.9473498233215548
other,0.002,0.5,ignore,early2,0.8,924,924,0,1.0,0.005472118254607476,0.4580411711754394,149,0.9473498233215548
external,0.005,0.2,require_pass,any,,295,295,0,1.0,0.005078763880519928,0.25116639407764485,21,0.9845132743362832
external,0.005,0.2,require_pass,early2,,295,295,0,1.0,0.005078763880519928,0.25116639407764485,21,0.9845132743362832
external,0.005,0.3,require_pass,any,,295,295,0,1.0,0.005078763880519928,0.25116639407764485,21,0.9845132743362832
external,0.005,0.3,require_pass,early2,,295,295,0,1.0,0.005078763880519928,0.25116639407764485,21,0.9845132743362832
external,0.005,0.4,require_pass,any,,295,295,0,1.0,0.005078763880519928,0.25116639407764485,21,0.9845132743362832
external,0.005,0.4,require_pass,early2,,295,295,0,1.0,0.005078763880519928,0.25116639407764485,21,0.9845132743362832
external,0.005,0.5,require_pass,any,,295,295,0,1.0,0.005078763880519928,0.25116639407764485,21,0.9845132743362832
external,0.005,0.5,require_pass,early2,,295,295,0,1.0,0.005078763880519928,0.25116639407764485,21,0.9845132743362832
other,0.005,0.4,ignore,any,0.8,836,836,0,1.0,0.00495096413512105,0.45752001705595297,149,0.9473498233215548
other,0.005,0.4,ignore,early2,0.8,835,835,0,1.0,0.0049450419292177954,0.45751409485004974,149,0.9473498233215548
other,0.002,0.4,ignore,any,0.8,832,832,0,1.0,0.00492727531150803,0.45749632823234,149,0.9473498233215548
other,0.002,0.4,ignore,early2,0.8,831,831,0,1.0,0.004921353105604776,0.4574904060264367,149,0.9473498233215548
other,0.005,0.3,ignore,any,0.8,796,796,0,1.0,0.0047140758989908564,0.4572831288198228,149,0.9473498233215548
other,0.005,0.3,ignore,early2,0.8,795,795,0,1.0,0.004708153693087601,0.4572772066139195,149,0.9473498233215548
other,0.002,0.3,ignore,any,0.8,792,792,0,1.0,0.004690387075377837,0.45725943999620977,149,0.9473498233215548
other,0.002,0.3,ignore,early2,0.8,791,791,0,1.0,0.004684464869474582,0.45725351779030654,149,0.9473498233215548
external,0.002,0.2,require_pass,any,,260,260,0,1.0,0.004476198674356546,0.25056382887148143,21,0.9845132743362832
external,0.002,0.2,require_pass,early2,,260,260,0,1.0,0.004476198674356546,0.25056382887148143,21,0.9845132743362832
external,0.002,0.3,require_pass,any,,260,260,0,1.0,0.004476198674356546,0.25056382887148143,21,0.9845132743362832
external,0.002,0.3,require_pass,early2,,260,260,0,1.0,0.004476198674356546,0.25056382887148143,21,0.9845132743362832
external,0.002,0.4,require_pass,any,,260,260,0,1.0,0.004476198674356546,0.25056382887148143,21,0.9845132743362832
external,0.002,0.4,require_pass,early2,,260,260,0,1.0,0.004476198674356546,0.25056382887148143,21,0.9845132743362832
external,0.002,0.5,require_pass,any,,260,260,0,1.0,0.004476198674356546,0.25056382887148143,21,0.9845132743362832
external,0.002,0.5,require_pass,early2,,260,260,0,1.0,0.004476198674356546,0.25056382887148143,21,0.9845132743362832
external,0.005,0.4,ignore,any,0.95,222,222,0,1.0,0.0038219850219505897,0.24990961521907548,21,0.9845132743362832
external,0.005,0.4,ignore,early2,0.95,222,222,0,1.0,0.0038219850219505897,0.24990961521907548,21,0.9845132743362832
external,0.005,0.2,require_pass,any,0.5,204,204,0,1.0,0.0035120943444951363,0.24959972454162005,21,0.9845132743362832
external,0.005,0.2,require_pass,early2,0.5,204,204,0,1.0,0.0035120943444951363,0.24959972454162005,21,0.9845132743362832
external,0.005,0.3,require_pass,any,0.5,204,204,0,1.0,0.0035120943444951363,0.24959972454162005,21,0.9845132743362832
external,0.005,0.3,require_pass,early2,0.5,204,204,0,1.0,0.0035120943444951363,0.24959972454162005,21,0.9845132743362832
external,0.005,0.4,require_pass,any,0.5,204,204,0,1.0,0.0035120943444951363,0.24959972454162005,21,0.9845132743362832
external,0.005,0.4,require_pass,early2,0.5,204,204,0,1.0,0.0035120943444951363,0.24959972454162005,21,0.9845132743362832
external,0.005,0.5,require_pass,any,0.5,204,204,0,1.0,0.0035120943444951363,0.24959972454162005,21,0.9845132743362832
external,0.005,0.5,require_pass,early2,0.5,204,204,0,1.0,0.0035120943444951363,0.24959972454162005,21,0.9845132743362832
other,0.005,0.2,ignore,any,0.8,580,580,0,1.0,0.00343487942388781,0.45600393234471975,149,0.9473498233215548
other,0.005,0.2,ignore,early2,0.8,579,579,0,1.0,0.0034289572179845547,0.45599801013881647,149,0.9473498233215548
other,0.002,0.2,ignore,any,0.8,577,577,0,1.0,0.0034171128061780453,0.45598616572701,149,0.9473498233215548
other,0.002,0.2,ignore,early2,0.8,576,576,0,1.0,0.0034111906002747905,0.4559802435211067,149,0.9473498233215548
external,0.005,0.3,ignore,any,0.95,198,198,0,1.0,0.0034087974520099853,0.24949642764913488,21,0.9845132743362832
external,0.005,0.3,ignore,early2,0.95,198,198,0,1.0,0.0034087974520099853,0.24949642764913488,21,0.9845132743362832
external,0.002,0.4,ignore,any,0.95,177,177,0,1.0,0.003047258328311957,0.24913488852543686,21,0.9845132743362832
